,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,year,putout_time,Vegetation,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
50329,BLACK,11500.0,Lightning,33.5334,-106.8339,NM,Jul,1994,2,16,29.37024482,27.45420208,26.46204819,26.40441176,3.771361281,3.70727101,3.5313253010000003,3.108823529,23.28921338,28.84324835,36.44176707,36.16911765,0.0,0.0,0.0,0.0,0.2888365326599253
50330,SHEARING,3255.0,Lightning,33.6784,-104.7605,NM,Jul,1994,2,16,31.05585937,32.5234375,34.89333333,35.39117647,4.026367187,3.844921875,3.695833333,3.658823529,28.78320313,25.7890625,18.20833333,17.76470588,2.5,0.0,0.0,0.0,0.3172019270390334
50331,SOUTH,3230.0,Lightning,33.2851,-104.9289,NM,Jul,1994,2,16,31.05585937,32.5234375,34.89333333,35.39117647,4.026367187,3.844921875,3.695833333,3.658823529,28.78320313,25.7890625,18.20833333,17.76470588,2.5,0.0,0.0,0.0,0.3219348889755693
50332,EPPERS,5847.0,Lightning,33.8568,-104.8655,NM,Aug,1994,1,16,29.73359528,29.79409449,28.95210084,31.7,4.122200393,4.205511811,4.166386555,3.3058823530000003,36.41846758,37.60629921,41.89915966,27.41176471,2.0,2.0,2.0,0.0,0.312356463017903
50334,FERRYCANYN,9006.0,Accidental,45.3832,-120.5178,OR,Jun,1994,9,9,19.16948454,20.93181818,22.37321429,22.27086093,5.616494845,5.982231405,6.099107143,6.460666667000001,49.85773196,47.21487603,45.875,43.34666667,0.0,0.0,0.0,0.0,0.1503927367865036
50335,SMITHCANYN,10400.0,Lightning,45.4165,-120.8678,OR,Jul,1994,6,9,21.76680328,22.53815261,22.38684211,27.24329897,6.20781893,6.443319838,6.5625,7.008247422999999,45.85802469,44.25910931,47.02678571,40.41237113,0.0,0.0,0.0,0.0,0.156762651065478
50337,NARROWS,7000.0,Lightning,45.6498,-120.5178,OR,Jul,1994,3,15,25.80343434,29.10853659,31.24956522,27.54489796,6.178701826,5.91300813,4.997391304,6.853061224,43.14198783,42.0203252,40.39130435,50.53061224,0.0,0.0,0.0,0.0,0.151845396996695
50339,HORN BUTTE,7000.0,Lightning,45.6499,-119.9845,OR,Aug,1994,4,15,25.03722222,27.04888889,25.65833333,26.559375,3.24875,2.978055556,2.767261905,3.680208333,32.04861111,27.73888889,26.19642857,32.10416667,29.1,0.0,0.0,0.0,0.1424727203236224
50340,THIRTYMILE,13800.0,Lightning,45.1665,-120.3345,OR,Aug,1994,3,9,28.00777096,29.35163934,27.82142857,25.21458333,6.190797546000001,5.9311475410000005,6.658035714,7.166666667,44.98977505,45.3442623,48.82142857,57.06382979,0.0,0.0,0.0,0.0,0.145973470599722
50343,MILFORDBEN,10700.0,Lightning,38.3666,-112.8675,UT,Jul,1994,3,0,22.89349593,22.99746835,23.84047619,22.86666667,3.4196721310000004,3.312658228,3.416666667,2.688888889,32.025,37.30769231,37.68292683,44.22222222,0.0,0.0,0.0,0.0,0.1124054615695047
50344,BITTCRCOMP,3820.0,Utilities,39.3333,-109.1007,UT,Jun,1994,4,0,24.75384615,26.32,27.2,27.2,2.861538462,4.9,3.4,0.0,27.46153846,25.6,31.0,24.0,0.0,0.0,0.0,0.0,0.1518527922547743
50345,ANTELOPEMT,8600.0,Lightning,38.6166,-112.8508,UT,Jul,1994,10,0,25.77706422,26.62718447,25.64390244,27.8952381,2.649308756,2.3087378640000003,2.558536585,2.336507937,26.01851852,25.97087379,31.95121951,31.603174600000003,0.0,0.0,0.0,6.0,0.1083755287380243
50347,SIMPSON BT,7750.0,Arson,40.0499,-112.8508,UT,Jun,1994,1,14,20.41741935,22.22972973,22.535,20.04285714,4.528387097,5.07972973,5.4875,4.6,28.85806452,26.2027027,23.0,38.42857143,0.0,0.0,0.0,0.0,0.0840747592026507
50348,DAVIS MTN,6500.0,Arson,40.1499,-112.7008,UT,Jun,1994,1,14,18.24548063,19.6880117,19.71851852,17.73333333,3.484347826,3.627728614,4.02875,4.45,41.07246377,39.12684366,38.925,45.54166667,0.0,0.0,0.0,0.0,0.0846270148615926
50349,ROUND TOP,8000.0,Other,40.1999,-112.7175,UT,Jun,1994,1,14,19.29668588,19.96763848,21.41341463,26.1173913,3.306550218,3.813196481,4.337195122,2.8434782610000005,40.33770015,37.73607038,37.23780488,32.13043478,0.0,0.0,0.0,0.0,0.0835389860150777
50352,E HARKER,12837.0,Lightning,39.9666,-112.4841,UT,Aug,1994,7,0,24.14391608,25.21882022,25.93554217,24.38571429,2.9256699580000003,2.676487252,2.711656442,2.695833333,38.05218618,41.39943343,41.54601227,41.63095238,0.0,0.0,0.0,0.0,0.0909351390471961
50353,REILLY CNY,3083.0,Lightning,39.9499,-113.8675,UT,Aug,1994,38,0,26.86296296,27.84843305,27.53540373,25.79844852,3.2449358060000004,3.046285714,3.08447205,1.847954866,21.56205421,25.89142857,29.98136646,27.07485876,0.0,0.0,0.0,0.0,0.0705828553989167
50354,COLDCREEK,4590.0,Other,46.5499,-119.8345,WA,Jul,1994,0,15,25.71327684,28.07840909,29.18313253,0.0,4.669774011,4.442897727,4.559638554,0.0,32.23163842,28.85795455,28.31927711,0.0,13.4,7.6,0.0,0.0,0.1451380577812822
50358,BARREL SPR,13400.0,Lightning,44.7666,-106.5339,WY,Aug,1994,3,15,23.20666667,23.05111111,21.92202381,21.53802817,2.78704028,2.633684211,2.476691729,3.119642857,41.41238938,41.08602151,36.4488189,33.85714286,24.6,4.6,0.0,3.0,0.0974022250121207
50359,ADAIR #2,8055.0,Lightning,48.74367,-114.06689,MT,Aug,1994,110,16,21.55727763,21.49056604,21.04464286,16.74761255,2.401617251,2.326145553,2.682142857,2.27053206,48.36216216,47.39837398,44.52380952,53.25104603,53.0,28.0,0.0,166.0,0.0658737543277199
50360,STARVATION CREEK,3954.0,Lightning,48.96763,-114.36123,MT,Aug,1994,108,16,21.79568733,21.69756098,21.25833333,15.800271,2.409433962,2.409214092,2.572619048,2.191869919,47.94594595,46.83106267,43.23809524,54.68079096,66.0,54.0,26.0,140.0,0.0725569889567741
50361,ESTUFA,3774.0,Lightning,29.33353,-103.16711,TX,Jul,1994,8,12,29.63478261,31.51275362,30.79245283,27.86162162,2.9218840580000003,2.921449275,3.27672956,2.94,45.65652174,37.99130435,43.29559748,55.2,0.0,0.0,0.0,0.0,0.4223376842787048
50362,WESTEX,3190.0,Utilities,30.6,-103.8833,TX,Apr,1994,1,12,14.88176638,16.5773913,16.86623377,15.58333333,4.345584046,4.128115942,4.138961039,4.3,31.12535613,32.36811594,38.1038961,38.95833333,0.0,0.0,0.0,0.0,0.3876310732508747
50364,TERN,4728.0,Lightning,44.59995,-110.26742,WY,Aug,1994,55,15,15.93096447,17.17,17.19130435,15.07417582,2.115306122,2.104,2.391304348,2.983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471149817715506
50365,ROBINSON,8482.0,Lightning,44.21659,-111.08411,ID,Sep,1994,35,15,14.22553191,12.67731959,11.84545455,10.02015504,2.896256684,3.167708333,3.4409090910000004,1.68828125,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0415282179768905
50366,HORIZON,3560.0,Lightning,37.6663,-119.51638,CA,Aug,1994,10,0,28.19458333,28.1,28.09107143,28.3325,5.457222222,5.266111111,5.057738095,5.622083333,71.93888889,73.05,73.03571429,72.50833333,0.0,0.0,0.0,0.0,0.0989495499314823
50368,CK CREEK,11067.0,Lightning,47.683,-108.183,MT,Aug,1994,9,15,22.20244957,23.96475645,26.50609756,22.99512195,3.023631124,2.946704871,2.526219512,3.659512195,42.75072046,37.3782235,33.18902439,48.28780488,0.0,0.0,0.0,0.0,0.0337178875235071
50369,CHICAGOLAK,4690.0,Other,47.03333333,-99.38333333,ND,Apr,1994,1,15,2.8518055560000004,4.665,6.610714286,11.5125,4.791666667,4.661111111,4.528571428999999,4.925,67.50626959,62.70447761,55.71974522,43.08333333,70.9,15.3,10.5,0.0,0.1823613759485227
50370,COTTONWOOD,3641.0,Arson,33.593,-104.45,NM,Apr,1994,1,16,14.07458333,13.76055556,15.35833333,21.9625,4.398472222,4.382777778,4.325595238,5.154166667,39.87832168,35.93888889,31.42857143,15.29166667,0.0,0.0,0.0,0.0,0.3234012807283144
50371,SEEHORN 94,3650.0,Lightning,32.75,-106.55,NM,Jul,1994,3,12,31.43867684,32.06868687,34.54782609,34.678125,2.516030534,2.250505051,2.232608696,2.825,22.70737913,23.98484848,16.0326087,16.71875,0.0,0.0,0.0,0.0,0.3074865622105791
50372,CENTRAL P,3796.0,Arson,34.709,-98.6236,OK,Aug,1994,15,16,26.89402778,27.05194444,27.1327381,27.84254144,4.429305556,4.518055556,4.385714286,4.610220994,57.95972222,57.23611111,50.94047619,58.90883978,74.0,3.0,2.0,6.3,0.3882456434076553
50373,BADGER,7910.0,Lightning,41.6253,-119.298,NV,Jul,1994,4,15,27.44915254,28.77307692,30.74285714,31.37142857,3.381355932,2.8576923080000003,2.378571429,2.8,22.69491525,22.30769231,20.0,25.42857143,0.0,0.0,0.0,0.0,0.1092659282526578
50376,UNIT6ARSON,6670.0,Arson,29.683000000000003,-94.0667,TX,Jan,1995,0,12,11.65014164,0.0,0.0,0.0,4.133144476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503522178782563
50399,ORACLE,3600.0,Lightning,32.66871125,-110.6926487,AZ,Jun,1994,2,12,30.97027778,31.70777778,33.4625,36.35,3.95125,4.191388889,4.457142857,4.589583333,20.23888889,26.01944444,26.60714286,19.58333333,1.0,1.0,0.0,7.0,0.2462298406245417
50413,GOOD FRIDAY,6885.0,Lightning,41.87944444,-100.4841667,NE,Apr,1995,1,15,7.928145695,7.442,4.224,16.63333333,6.415666667000001,6.222818792000001,6.838666667000001,7.483333332999999,62.86131387,62.96323529,76.40322581,34.0,20.0,0.0,0.0,0.0,0.2313274652966159
50414,HETT,19725.0,Lightning,33.545,-109.14,AZ,Jul,1995,42,16,28.14712143,28.75538312,28.229375,29.71365222,1.877541142,1.87038835,1.7695198330000002,1.751220727,24.1500484,27.72427184,35.35699374,32.81763827,0.0,0.0,0.0,0.0,0.253860422090292
50415,ED,3750.0,Lightning,33.445,-109.28,AZ,Jun,1995,44,16,26.33726054,27.76009662,27.62494845,28.50506576,2.140105414,2.0321739130000003,1.637525773,1.839376218,18.39147101,17.48019324,17.20824742,29.54191033,0.0,0.0,0.0,0.0,0.2535591078303545
50417,SOUTH,10000.0,Lightning,33.39833333,-108.1333333,NM,Apr,1995,99,16,12.97044592,12.02571429,12.74538153,16.05970434,4.1394011410000005,4.590553435,4.067670683,4.737958989,30.83602662,29.37881679,32.07831325,22.13733906,0.0,0.0,0.0,0.0,0.2717404549302091
50418,BONNER,29000.0,Lightning,33.185,-107.8516667,NM,Jun,1995,23,16,24.71882629,26.52908404,26.29758065,25.26842428,4.382057304,4.199905482,4.213104839,3.500613121,21.52325035,22.75897921,23.62096774,32.90496628,0.0,0.0,0.0,4.3,0.2798874006118099
50419,SPRITE,7691.0,Lightning,33.25833333,-108.5683333,NM,Jul,1995,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677242455557511
50420,H.B.,13000.0,Accidental,33.68,-108.54666670000002,NM,Jul,1995,29,16,22.7,22.7,0.0,0.0,1.0,1.0,0.0,0.0,48.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.260372332162438
50422,BASIN,22092.0,Lightning,33.95,-111.5833333,AZ,Jul,1995,8,16,23.98877005,26.02061856,25.73829787,27.55434783,3.426203209,3.058762887,3.553191489,2.689130435,30.76470588,30.15463918,31.29787234,38.02173913,1.0,1.0,0.0,3.0,0.2094746610983566
50423,SQUAW,7000.0,Lightning,34.15,-112.02,AZ,Jul,1995,2,16,32.61666667,32.18125,0.0,0.0,4.7,4.8125,0.0,0.0,42.16666667,44.875,0.0,0.0,0.0,0.0,0.0,0.0,0.1992392408934373
50424,RIVER,9500.0,Other,33.58333333,-111.585,AZ,Jul,1995,3,16,25.15,0.0,0.0,0.0,6.283333333,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160546788361184
50425,BATTLE CREEK,11034.0,Lightning,40.51,-115.3683333,NV,Aug,1995,6,15,19.78743523,19.43564356,19.06186047,19.26503497,2.512953368,2.426237624,2.076744186,2.577622378,35.02590674,30.95792079,28.86511628,30.73426573,0.0,0.0,0.0,0.0,0.0388045676664139
50426,TERRA,7063.0,Other,40.21666667,-112.71666670000002,UT,Jul,1995,4,14,19.13971631,20.60085714,22.11132075,21.14827586,3.223295455,3.0494285710000004,2.803144654,3.894252874,49.86913229,50.18,46.16352201,54.0,0.0,0.0,0.0,0.0,0.083269952661916
50427,PERRY CANYON,3090.0,Lightning,41.43666667,-112.02,UT,Aug,1995,3,15,27.43461538,27.60338983,26.49487179,26.62173913,2.259504132,2.3446327680000003,2.219230769,4.408695652,26.03888889,24.07909605,27.14102564,24.69565217,0.0,0.0,0.0,0.0,0.0732317131573905
50429,EL MONTE,8100.0,Accidental,32.88833333,-116.82666670000002,CA,Aug,1995,7,12,26.9816156,26.83049645,27.12741935,30.35522388,2.916480447,3.137588652,3.233870968,2.73880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14818801126418
50430,POLE,5550.0,Other,37.41333333,-118.6,CA,Jun,1995,36,0,16.91001353,18.50162162,17.35588235,22.15080214,3.956427605,3.827027027,3.610588235,3.579545455,45.8376184,39.6972973,39.37058824,35.65374332,6.0,2.0,0.0,7.8,0.0796028876241952
50431,VERBENIA,23455.0,Utilities,33.95166667,-116.6916667,CA,Aug,1995,8,16,29.42857143,30.81010101,32.45531915,31.80612245,3.869950739,3.847474747,3.9,3.932653061,35.47236181,33.84848485,34.5106383,29.0,0.0,0.0,0.0,0.0,0.1312754859560914
50432,APACHE,3500.0,Arson,33.925,-116.79666670000002,CA,Sep,1995,4,16,28.58901734,27.41340206,26.71489362,19.25517241,3.710404624,3.606185567,3.795744681,3.468965517,35.35465116,36.55208333,39.40425532,55.26315789,0.0,0.0,0.0,0.0,0.1301337449241544
50433,TERRAPIN CREEK,3321.0,Arson,33.86916667,-85.42333333,AL,Apr,1995,7,16,16.21959565,15.56925373,16.36257669,17.61677419,2.5950078,2.4131736530000003,2.118518519,2.436184211,62.846543,59.75796178,58.19047619,65.09923664,0.0,0.0,0.0,0.0,0.5891612002448421
50435,LITTLE GABBRO,3048.0,Lightning,47.85666667,-91.605,MN,Jun,1995,55,15,12.72945302,15.32022472,16.07710843,19.59474453,2.591139241,2.021126761,1.807878788,2.366277372,65.58874459,64.87209302,71.90909091,68.91135303,0.0,0.0,0.0,0.0,0.3187400014173704
50436,R92,3500.0,Other,47.8666,-95.2669,MN,Apr,1995,1,15,0.635378031,-1.840869565,-4.142771084,-3.3125,4.099001427,4.417391304,4.579518072,4.379166667,65.7703281,60.71884058,59.27710843,41.79166667,0.0,0.0,0.0,0.0,0.2554808533818262
50437,MONTEZUMA,6512.0,Arson,33.2509,-112.2193,AZ,Jun,1995,2,16,31.06376812,31.66518519,30.234375,33.125,4.006909091,3.76962963,4.1109375,2.341666667,20.36363636,18.51111111,16.625,12.16666667,0.0,0.0,0.0,0.0,0.2123848235970016
50438,CHUICHU02,4300.0,Lightning,32.7834,-111.784,AZ,Jun,1995,0,12,27.41514727,28.68994413,29.18203593,0.0,2.8267882189999995,2.775139665,2.422754491,0.0,16.81626928,14.52234637,13.05988024,0.0,0.0,0.0,0.0,0.0,0.2274974400687646
50439,LOST,6687.0,Lightning,35.785,-113.7858,AZ,Jul,1995,3,15,24.54616831,27.32657277,27.27429719,31.37488372,4.246989652,3.875868545,4.387951807,3.983255814,18.69190969,16.44507042,16.837349399999997,16.62325581,0.0,0.0,0.0,0.0,0.1433465821542585
50440,532370,6060.0,Lightning,66.3661,-154.7526,AK,Jul,1995,59,0,13.14857143,16.62628866,18.56715328,13.91088825,2.6854356310000003,2.017525773,2.053284672,2.880420248,63.60807292,60.70466321,58.06569343,69.13422819,0.0,0.0,0.0,0.0,0.6728281079150193
50441,LIV E 19,8500.0,Lightning,65.3329,-147.8025,AK,Jul,1995,32,0,18.49329073,19.16978417,19.43137255,15.93385827,3.017589577,2.932846715,3.043564356,3.615258856,59.41355932,61.1641791,62.33673469,63.25205479,31.0,7.0,7.0,27.9,0.6015225157366908
50442,MUD MTN,3759.0,Lightning,36.5833,-113.8008,AZ,Jun,1995,2,0,15.08722375,15.24472847,15.67420405,15.58015306,6.857563981,6.658394647000001,6.6537688710000005,6.738123275,79.83245944,80.32494591,81.12228456,80.47750611,1296.0,1187.0,1187.0,0.0,0.1291490126691707
50443,NEVERSHINE,5034.0,Lightning,36.2,-113.8508,AZ,Jun,1995,7,0,23.08991084,24.17511781,26.04849095,27.46181818,4.157370892,4.468396226,3.324144869,4.553535354,20.17746479,18.48113208,15.27364185,17.804040399999998,0.0,0.0,0.0,0.0,0.1350827106782994
50444,TASTEFULL,8682.0,Lightning,36.5833,-113.9008,AZ,Jun,1995,5,0,16.4994907,16.96260646,17.20897775,17.32734595,6.884618403999999,6.872276492999999,6.697570994,6.775576274,80.65846372,80.91929422,80.95241651,79.79835432,1816.0,1273.0,481.0,6.0,0.1276324619755531
50445,STOVE,9380.0,Other,34.75,-113.7674,AZ,Jun,1995,5,16,20.33391264,22.01383178,20.637751,23.14330484,3.980695162,3.849252336,3.790763052,6.073428571,25.06622828,21.85794393,20.48995984,21.73428571,0.0,0.0,0.0,0.0,0.1619078910164335
50447,TOWERII,6445.0,Lightning,36.0167,-113.9841,AZ,Jun,1995,3,0,23.75255989,24.37023474,27.97389558,26.28925234,4.237030075,4.320112782,3.525301205,4.648130841,19.39943609,19.06578947,16.28915663,17.94859813,0.0,0.0,0.0,0.0,0.1362663476999974
50448,SENATORII,3800.0,Lightning,35.8,-114.3175,AZ,Jul,1995,2,15,24.97001408,27.78970037,27.83366733,32.02657343,4.179061033,3.950468165,4.35991984,4.042657343,18.61173709,16.61423221,16.31663327,16.27272727,0.0,0.0,0.0,0.0,0.1349930520681725
50449,JOESHILL,6000.0,Lightning,34.2,-112.034,AZ,Jul,1995,2,16,32.61666667,32.18125,0.0,0.0,4.7,4.8125,0.0,0.0,42.16666667,44.875,0.0,0.0,0.0,0.0,0.0,0.0,0.1981297156219943
50450,ICEHOUSE,3408.0,Accidental,34.8389,-114.5458,AZ,May,1995,5,16,14.12370295,14.977813500000002,19.12076613,15.85216138,4.341047813,4.483601286,4.727620968,4.7685878960000005,32.13682604,35.85744909,27.18346774,30.16426513,0.0,0.0,0.0,0.0,0.1484472775263654
50451,46,7495.0,Utilities,35.6166,-119.7676,CA,Jun,1995,0,15,19.0419214,22.28410405,24.00186335,0.0,3.294897959,3.224277457,3.306832298,0.0,59.13343109,53.03468208,45.25465839,0.0,18.8,0.0,0.0,0.0,0.0989048993166636
50452,PEORIA,3212.0,Utilities,37.9333,-120.5344,CA,Jul,1995,2,0,23.81606145,23.98444444,23.62083333,28.44791667,4.668992248,4.8821875,5.237931034,5.140909091,50.41707718,50.13559322,47.09302326,43.53488372,0.0,0.0,0.0,0.0,0.1202925345740615
50453,MIDWAY,8845.0,Arson,35.2833,-119.5176,CA,Aug,1995,0,15,28.81413994,29.70202312,27.80705128,0.0,3.170262391,3.069653179,3.068589744,0.0,40.4154519,36.93352601,39.6474359,0.0,0.0,0.0,0.0,0.0,0.0929759796256064
50454,DAWSON,4591.0,Accidental,33.75,-117.4175,CA,Jul,1995,2,16,23.15,26.1,0.0,0.0,3.925,2.5,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123683472013327
50455,SYCAMORE,9410.0,Accidental,32.6167,-116.7842,CA,Aug,1995,5,12,23.72664577,24.43589744,26.37627119,26.3509434,3.980250784,4.195726496,4.262711864,3.58490566,67.06089744,61.62068966,53.34482759,62.07547170000001,0.0,0.0,0.0,0.0,0.153725445000449
50456,INITIAL PT,6237.0,Utilities,43.40793,-116.38835,ID,Jul,1995,1,9,18.03111111,19.03555556,22.65714286,23.50416667,3.87125,3.633333333,3.586309524,4.033333333,50.82222222,50.41111111,39.58333333,32.20833333,87.4,77.8,0.0,0.0,0.0648801610233125
50457,POT HOLE,3842.0,Lightning,42.7332,-115.5176,ID,Jul,1995,1,4,18.05,20.65972222,21.31071429,25.39583333,4.0392405060000005,3.967688022,4.027380952,3.329166667,49.78309859,45.13649025,39.66071429,34.125,30.0,19.0,1.0,0.0,0.0447666234824593
50459,POINT,11622.0,Lightning,43.38306,-116.42594,ID,Jul,1995,1,9,23.09277778,23.89611111,25.24404762,29.35416667,3.621944444,3.2925,3.4083333330000003,3.3125,41.77638889,39.53611111,33.2202381,22.29166667,45.8,16.4,0.0,0.0,0.0654081975123641
50460,TUANA,64193.0,Lightning,42.5282,-115.4642,ID,Jul,1995,3,4,23.29944367,24.30389972,25.17125749,21.81111111,3.706293706,3.339215686,3.217964072,5.304166667,40.8557423,37.42134831,32.81927711,38.44444444,15.0,8.0,0.0,0.0,0.0425003416541314
50461,S. CLOVER,13456.0,Lightning,42.3532,-115.3876,ID,Jul,1995,3,9,23.57713004,25.03636364,26.37037037,24.0,5.328082192,5.188372093,5.770093458,5.3611111110000005,36.46882793,30.4974359,26.09278351,29.32352941,0.0,0.0,0.0,0.0,0.0399990725664409
50462,INSIDE DES,4312.0,Lightning,42.3099,-115.5626,ID,Jul,1995,3,9,15.78235294,15.82037037,15.13636364,16.84,3.045614035,2.90754717,2.728571429,5.36,48.9122807,45.33962264,40.47619048,34.73333333,0.0,0.0,0.0,0.0,0.0429666973199944
50464,BLUE GULCH,15234.0,Lightning,42.4549,-115.0159,ID,Jul,1995,4,9,23.96261261,25.70045455,27.0635514,24.06470588,5.252511416,5.239534883999999,5.6235849060000005,4.9,36.3765586,29.78974359,25.24210526,24.85106383,0.0,0.0,0.0,0.0,0.033785194721509
50465,SIGNALBUT.,6698.0,Utilities,42.1766,-115.0659,ID,Oct,1995,2,9,14.27958237,11.50684932,12.60412371,14.73076923,5.167216981,5.462616822,4.808510638,5.065384615,38.74441687,43.2705314,38.9010989,31.03846154,0.0,0.0,0.0,0.0,0.032950888465802
50466,CROSSROAD,4291.0,Lightning,43.3616,-113.1942,ID,Sep,1995,1,9,16.732577900000003,16.48923077,16.25538462,18.1,2.980169972,3.058461538,3.1307692310000004,2.564285714,36.08238636,37.00769231,34.53846154,35.42857143,0.0,0.0,0.0,0.0,0.024596256437287
50467,BLACKFOOT,3980.0,Other,43.3455,-112.5275,ID,Oct,1995,1,9,11.30934066,8.321359223,5.184782609,7.15,3.707222222,3.3772277230000003,3.524444444,3.9375,53.24137931,56.47368421,63.925,63.0,0.0,0.0,0.0,0.0,0.034592836973631
50469,WALCOTT,3643.0,Lightning,42.7166,-113.4175,ID,Jul,1995,2,4,20.54427481,21.96973684,22.94473684,21.94166667,3.3152671760000003,3.301315789,3.763157895,4.458333333,58.51908397,55.92105263,55.05263158,51.58333333,0.5,0.5,0.0,0.0,0.0317056269886206
50470,BEARTRAP,20500.0,Debris Burning,42.808,-113.4972,ID,Aug,1995,1,4,21.60814815,22.10512821,20.92352941,18.66666667,3.193333333,3.4564102560000003,2.6911764710000003,2.733333333,56.12592593,54.58974359,55.79411765,62.0,0.5,0.0,0.0,0.0,0.0290582539647363
50472,GRANT COUL,3506.0,Debris Burning,48.0956,-107.3545,MT,Sep,1995,2,15,14.89333333,11.42,6.15,14.65625,4.492380952,3.561388889,3.299404762,4.195833333,50.89387755,47.90277778,44.83333333,31.04166667,6.9,0.3,0.3,0.0,0.050077143709041
50473,FRENCHIE1,3657.0,Lightning,40.4499,-116.2842,NV,Jul,1995,1,14,26.55517241,28.3046729,27.14561404,30.02857143,4.844827586,4.907476636,4.478947368,5.1,24.54726368,22.73584906,24.10526316,20.42857143,1.5,0.5,0.5,0.0,0.0461664953369505
50474,DANN,22890.0,Lightning,40.3833,-116.3676,NV,Jul,1995,4,14,27.02058824,28.38454545,28.72777778,29.22413793,4.825980392,4.930909091,4.598148148,4.603448276,24.06435644,22.81651376,22.92592593,19.17241379,1.5,0.5,0.5,1.0,0.0474380116898256
50475,IZEN,23750.0,Lightning,40.9166,-116.9009,NV,Sep,1995,4,15,28.45,28.10434783,29.14,24.12,4.026190476,3.911594203,3.24,4.2533333330000005,20.0,23.5942029,13.0,24.63333333,4.0,4.0,0.0,0.0,0.060312744105804
50477,BUFFALO,8600.0,Lightning,40.4282,-117.5209,NV,Jul,1995,2,14,28.41933962,29.59722222,31.25813953,28.25,4.99245283,4.601851852,4.68372093,7.626666667,20.97630332,18.97222222,12.02325581,17.93333333,1.5,1.5,0.0,0.0,0.0698728778191484
50478,JUPITER,4405.0,Lightning,40.8799,-117.8424,NV,Sep,1995,3,15,20.04979536,19.2486413,18.23988095,19.09166667,3.09372442,2.967391304,2.585714286,3.168055556,27.67121419,29.62771739,26.79761905,34.44444444,1.5,1.5,0.0,0.0,0.0781380050936491
50479,BARBER CYN,7059.0,Lightning,40.7202,-117.8996,NV,Sep,1995,3,15,20.04979536,19.2486413,18.23988095,19.09166667,3.09372442,2.967391304,2.585714286,3.168055556,27.67121419,29.62771739,26.79761905,34.44444444,1.5,1.5,0.0,0.0,0.0784990487915133
50480,RADIO,5940.0,Lightning,33.8501,-104.9839,NM,May,1995,1,16,20.3927593,23.33686275,24.04957983,27.75294118,5.215068493,5.495686275,5.301680672,4.729411765,26.90606654,27.03529412,23.38655462,36.29411765,0.0,0.0,0.0,356.0,0.3107149943286118
50484,MILFORDPAS,9062.5,Lightning,38.3614,-112.9116,UT,Jul,1995,3,0,15.83602151,17.92421053,19.09545455,24.07777778,5.141935483999999,4.385263158,4.325,3.955555556,40.55675676,41.55789474,37.06818182,29.55555556,0.0,0.0,0.0,0.0,0.11183249932655
50485,CEDAR POCK,12641.2,Lightning,37.0478,-113.7627,UT,Jul,1995,2,0,18.23204381,18.72816159,18.76576838,19.27174441,6.820414802,6.9187418560000005,6.784225987999999,6.705830188999999,80.83546712,81.33409194,81.2046167,81.10354501,834.0,200.0,200.0,0.0,0.1216512189623622
50486,VC#2,3500.0,Lightning,38.8333,-109.7173,UT,Jun,1995,1,0,16.25555556,15.45555556,15.72,22.7,2.722222222,3.233333333,3.26,0.0,45.6875,48.25,44.0,29.0,0.0,0.0,0.0,0.0,0.1513681314077388
50487,TRIANGLE,5343.0,Lightning,38.9,-109.0507,UT,Jul,1995,5,0,22.77272727,18.1,16.6,28.0,2.6909090910000004,0.0,0.0,4.6,42.72727273,43.66666667,32.0,38.5,0.0,0.0,0.0,0.0,0.1600789140014997
50488,TURKEY,9047.0,Lightning,39.7166,-111.9174,UT,Aug,1995,5,0,22.25023697,23.1017301,22.94343434,23.23565217,3.099210111,3.251903114,3.711111111,3.873043478,44.50949367,38.55363322,40.05050505,47.30434783,0.0,0.0,0.0,0.0,0.1035892856904001
50489,LAVA RIDGE,11453.0,Lightning,38.7833,-112.6508,UT,Sep,1995,5,0,21.58676471,21.02409639,18.63076923,17.20333333,2.528676471,2.004819277,1.582051282,2.246666667,43.20740741,41.96341463,35.13157895,49.56666667,0.0,0.0,0.0,0.0,0.1085237550107163
