,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_cont,Wind_cont,Hum_cont,Prec_cont,year
11487,46647,1.0,Utilities,34.582836,-81.00125899999999,May,0,0.0,0.0,0.0,0.0,2014
11488,46651,1.0,Lightning,33.53472222,-108.3513889,Jul,1,26.04545455,5.459090909,51.13636364,0.0,2000
11489,46655,1.0,Arson,36.04768333,-95.10651666,Aug,0,0.0,0.0,0.0,0.0,2010
11490,46657,2.0,Debris Burning,37.74566318,-80.52416540000002,Apr,0,0.0,0.0,0.0,0.0,2005
11491,46658,1.0,Utilities,33.33305556,-81.59166667,Nov,0,0.0,0.0,0.0,0.0,2005
11492,46663,1.12,Arson,31.6008,-81.6949,Aug,0,0.0,0.0,0.0,0.0,1996
11493,46672,100.0,Lightning,44.7512,-120.4403,Jul,6,22.16326531,3.855102041,43.67346939,0.0,2002
11494,46674,2.5,Debris Burning,36.163483,-84.753483,Feb,0,0.0,0.0,0.0,0.0,2011
11495,46678,3.43,Debris Burning,34.5844,-85.0503,Mar,0,0.0,0.0,0.0,0.0,1995
11496,46680,8.0,Debris Burning,32.93088083,-94.22878333,Jan,0,0.0,0.0,0.0,0.0,2011
11497,46684,5.0,Debris Burning,32.44511524,-88.78921551,Feb,0,0.0,0.0,0.0,0.0,1998
11498,46685,33.0,Arson,34.085689,-87.820629,Nov,0,0.0,0.0,0.0,0.0,2006
11499,46686,1.0,Debris Burning,36.23282,-94.01353,Apr,0,0.0,0.0,0.0,0.0,2012
11500,46688,13.0,Debris Burning,32.89189388,-89.90216236,Mar,0,0.0,0.0,0.0,0.0,1996
11501,46693,2.0,Debris Burning,33.26666667,-79.91666667,Mar,0,0.0,0.0,0.0,0.0,2000
11502,46694,3.5,Lightning,26.2605,-81.7847,Aug,0,0.0,0.0,0.0,0.0,2012
11503,46697,3.0,Debris Burning,37.03944444,-120.82,Aug,0,0.0,0.0,0.0,0.0,2005
11504,46699,3.0,Arson,35.635,-93.985,Oct,1,16.79166667,1.225,64.75,0.0,1997
11505,46705,6.0,Debris Burning,31.31582122,-89.61360199,Mar,0,0.0,0.0,0.0,0.0,1997
11506,46709,10.0,Arson,32.06473333,-95.77268333,Feb,0,0.0,0.0,0.0,0.0,2009
11507,46714,1.0,Debris Burning,34.68848848,-88.5657078,May,0,0.0,0.0,0.0,0.0,1994
11508,46718,35.0,Arson,30.421549,-88.149362,Jan,0,0.0,0.0,0.0,0.0,2003
11509,46720,12.0,Arson,36.31472,-110.92352,May,2,28.91785714,3.251851852,8.685185185,0.0,2012
11510,46722,81.0,Accidental,27.1781,-80.9587,Feb,0,0.0,0.0,0.0,0.0,2014
11511,46729,1.0,Arson,34.7608,-98.4553,Feb,0,0.0,0.0,0.0,0.0,2010
11512,46732,2.0,Lightning,31.10258333,-93.70015,Jul,0,0.0,0.0,0.0,0.0,2011
11513,46733,170.0,Utilities,34.8294,-95.6592,Aug,0,0.0,0.0,0.0,0.0,2006
11514,46736,16.0,Utilities,33.269077,-87.96839200000001,Jun,0,0.0,0.0,0.0,0.0,2009
11515,46738,1.0,Debris Burning,31.51588405,-90.53720354,Oct,0,0.0,0.0,0.0,0.0,2015
11516,46739,1.5,Accidental,44.23662179,-73.99266378,May,0,0.0,0.0,0.0,0.0,2007
11517,46741,3.0,Lightning,40.3303,-122.18968999999998,Jun,0,0.0,0.0,0.0,0.0,2008
11518,46744,1.0,Debris Burning,33.36364176,-89.23815952,Oct,0,0.0,0.0,0.0,0.0,1993
11519,46750,5.0,Lightning,33.775875,-81.24662,Apr,0,0.0,0.0,0.0,0.0,2013
11520,46757,2.0,Utilities,45.77619316,-92.80475344,Apr,0,0.0,0.0,0.0,0.0,2015
11521,46760,168.0,Lightning,43.664,-119.7872,Jul,3,26.62906977,2.96627907,26.10465116,0.0,2003
11522,46762,5.0,Arson,30.398018,-88.244495,Dec,0,0.0,0.0,0.0,0.0,2003
11523,46764,5.0,Debris Burning,33.1434,-110.129,May,1,20.86268657,2.610447761,18.6119403,0.0,1995
11524,46767,2.5,Arson,32.07388889,-89.59638889,Oct,0,0.0,0.0,0.0,0.0,2005
11525,46780,500.0,Lightning,43.5333,-119.32,Jul,48,23.75326493,2.619356343,38.02238806,0.0,2007
11526,46781,4.0,Arson,34.97802804,-88.26945737,Nov,0,0.0,0.0,0.0,0.0,1999
11527,46782,1.5,Debris Burning,34.87708,-106.6861,Apr,0,0.0,0.0,0.0,0.0,2011
11528,46785,2.0,Arson,41.0826,-123.6967,Jul,0,0.0,0.0,0.0,0.0,2009
11529,46789,1.0,Debris Burning,36.8761,-108.7592,Jul,1,25.38402778,2.916666667,0.0,0.0,2014
11530,46796,0.75,Arson,42.46700927,-73.4659346,Apr,0,0.0,0.0,0.0,0.0,2004
11531,46797,2.0,Debris Burning,48.86722222,-115.03555559999998,Apr,0,0.0,0.0,0.0,0.0,2002
11532,46799,2.0,Arson,33.25683643,-89.80190055,Aug,0,0.0,0.0,0.0,0.0,1999
11533,46804,15.0,Lightning,64.7327,-156.5858,Jul,3,17.09468085,1.617204301,73.43478261,0.0,1999
11534,46809,40.0,Arson,34.6501,-95.0836,Jan,0,0.0,0.0,0.0,0.0,1996
11535,46810,2.3,Accidental,40.19942,-77.81736,Apr,0,0.0,0.0,0.0,0.0,2014
11536,46811,5.0,Accidental,34.53416667,-101.7341667,Jun,0,0.0,0.0,0.0,0.0,2011
11537,46825,2.0,Lightning,33.85263,-94.09987,Aug,0,0.0,0.0,0.0,0.0,2012
11538,46826,40.0,Debris Burning,41.91305,-103.571,Mar,0,0.0,0.0,0.0,0.0,2015
11539,46828,0.7,Lightning,45.34055556,-116.26583329999998,Aug,1,20.45833333,1.5125,50.29166667,0.0,2009
11540,46837,1.0,Arson,34.17166667,-117.67,Aug,0,0.0,0.0,0.0,0.0,1995
11541,46841,13.0,Accidental,35.691641,-83.663628,Jun,1,23.68333333,2.270833333,62.125,0.0,1993
11542,46844,0.96,Lightning,30.3839,-82.0807,Jun,0,0.0,0.0,0.0,0.0,1998
11543,46846,601.0,Debris Burning,37.64162,-83.16957,Apr,1,18.475,2.495833333,46.0,0.0,2007
11544,46849,80.0,Arson,36.44205,-83.40718000000001,Mar,0,0.0,0.0,0.0,0.0,2007
11545,46850,1.67,Arson,44.16816223,-75.71916105,Apr,0,0.0,0.0,0.0,0.0,2007
11546,46862,5.0,Lightning,29.5409,-81.5246,Jun,0,0.0,0.0,0.0,0.0,2011
11547,46866,13.0,Debris Burning,35.6055556,-93.6444444,Mar,0,0.0,0.0,0.0,0.0,2010
11548,46867,2.0,Accidental,31.450592,-85.629541,May,0,0.0,0.0,0.0,0.0,2007
11549,46875,75.0,Utilities,32.96769949,-96.29260768,Jun,0,0.0,0.0,0.0,0.0,2010
11550,46884,3.5,Utilities,46.9047044,-92.54037511,Apr,0,0.0,0.0,0.0,0.0,2015
11551,46886,13.0,Lightning,29.0553,-82.5019,Jun,0,0.0,0.0,0.0,0.0,2015
11552,46887,466.0,Utilities,36.4833,-120.7677,Jul,0,0.0,0.0,0.0,0.0,1995
11553,46891,1.0,Debris Burning,48.0427,-95.5406,Apr,0,0.0,0.0,0.0,0.0,2004
11554,46893,4.1,Debris Burning,33.18440397,-83.89089089,Feb,0,0.0,0.0,0.0,0.0,2011
11555,46898,1.0,Lightning,48.87861111,-118.7727778,Jun,0,0.0,0.0,0.0,0.0,2003
11556,46905,2.0,Lightning,46.2972,-100.6271,Jul,0,0.0,0.0,0.0,0.0,2002
11557,46911,40.0,Utilities,42.5477,-111.8308,Sep,0,0.0,0.0,0.0,0.0,1998
11558,46915,2.0,Lightning,33.09388889,-109.2711111,Jul,1,32.91666667,3.925,12.5,0.3,2005
11559,46916,4.0,Arson,30.450794,-88.335025,Mar,0,0.0,0.0,0.0,0.0,2004
11560,46921,5.0,Lightning,48.6625,-108.3601,Jul,0,0.0,0.0,0.0,0.0,2000
11561,46924,5.0,Utilities,26.8057,-81.4423,Jan,0,0.0,0.0,0.0,0.0,2014
11562,46926,3.0,Debris Burning,38.9,-95.61,Mar,0,0.0,0.0,0.0,0.0,2015
11563,46927,45.0,Debris Burning,47.32722222,-120.3875,Oct,7,12.73630952,4.392261905,41.46428571,0.0,2009
11564,46932,5.0,Debris Burning,45.62196908,-93.11429653,Mar,0,0.0,0.0,0.0,0.0,2015
11565,46938,1.8,Accidental,33.0756,-83.7701,Apr,0,0.0,0.0,0.0,0.0,1994
11566,46940,2.7,Lightning,46.13388889,-114.37194440000002,Jul,1,20.01428571,2.692857143,42.14285714,0.0,2009
11567,46943,4.0,Debris Burning,38.32138889,-95.98666667,Mar,0,0.0,0.0,0.0,0.0,2006
11568,46950,10.0,Arson,32.997871999999994,-85.567361,Feb,0,0.0,0.0,0.0,0.0,2007
11569,46954,1.0,Debris Burning,31.89261389,-84.74063056,Mar,1,12.77666667,4.923333333,57.4,0.3,2014
11570,46964,1.7,Lightning,39.48583333,-121.07833329999998,Oct,2,15.90909091,1.753146853,70.84057971,0.0,2015
11571,46965,1.5,Accidental,48.8589,-100.0254,Jun,1,20.41666667,3.241666667,47.58333333,0.0,1997
11572,46968,1.0,Arson,31.69534504,-90.81056095,Apr,0,0.0,0.0,0.0,0.0,2012
11573,46971,3.0,Accidental,47.85,-95.0336,Apr,0,0.0,0.0,0.0,0.0,1994
11574,46985,3.0,Accidental,42.1167,-96.367,Mar,0,0.0,0.0,0.0,0.0,1996
11575,46999,2.0,Lightning,33.54611111,-105.76666670000002,Jun,1,22.40277778,3.404166667,42.75,0.0,2008
11576,47011,31.1,Arson,36.6589,-96.9297,Mar,0,0.0,0.0,0.0,0.0,2009
11577,47013,18.3,Lightning,47.71777778,-106.2177778,Aug,11,18.30930233,4.840779221,58.03151862,63.6,2010
11578,47017,11.0,Debris Burning,36.6667,-110.4174,Jul,0,0.0,0.0,0.0,0.0,1997
11579,47021,12768.0,Lightning,43.12659,-115.40838,Jul,4,27.12673267,3.946534653,37.32673267,0.3,2012
11580,47026,6.0,Lightning,40.3822,-117.4789,Jun,1,27.4,3.8,20.8,0.0,2006
11581,47029,8.0,Accidental,42.1167,-96.367,Mar,0,0.0,0.0,0.0,0.0,2000
11582,47035,2.0,Arson,30.42166667,-82.27166667,Apr,0,0.0,0.0,0.0,0.0,2000
11583,47036,2700.0,Lightning,45.79166667,-114.19,Aug,68,17.05,1.946666667,52.86666667,0.0,2000
11584,47043,10.0,Utilities,32.36506381,-111.1308547,May,1,24.74090909,3.74,41.45,0.0,1993
11585,47051,5.0,Accidental,34.40142,-92.17445,Jun,0,0.0,0.0,0.0,0.0,2012
11586,47064,2.0,Arson,41.0832,-123.6984,Jul,1,13.56060606,2.157575758,89.54166667,0.0,2004
11587,47066,30.0,Lightning,44.12333333,-110.9183333,Aug,5,15.93644068,2.763559322,36.04237288,0.0,1994
11588,47077,1.0,Utilities,39.27388533,-78.57128499,Nov,0,0.0,0.0,0.0,0.0,2011
11589,47080,4.0,Utilities,44.737806,-68.904833,May,0,0.0,0.0,0.0,0.0,2013
11590,47082,1.0,Accidental,47.7458,-102.6661,May,0,0.0,0.0,0.0,0.0,2005
11591,47087,3.0,Arson,40.495361,-122.514619,Aug,0,0.0,0.0,0.0,0.0,1998
11592,47089,45.0,Lightning,37.5166,-114.0341,Jul,5,27.97166667,5.7416666670000005,72.125,0.0,1994
11593,47090,2.5,Utilities,47.9372,-117.4044,Jul,16,18.31,2.495811518,44.52116402,0.0,2008
11594,47093,3.0,Arson,36.402633,-85.861917,Jun,0,0.0,0.0,0.0,0.0,2012
11595,47094,10.0,Debris Burning,39.46302857,-80.73466894,Apr,0,0.0,0.0,0.0,0.0,2012
11596,47098,20.0,Arson,33.3167,-110.4518,May,0,0.0,0.0,0.0,0.0,1998
11597,47103,3.0,Arson,35.32,-84.31361109999999,Apr,0,0.0,0.0,0.0,0.0,2010
11598,47107,54.0,Debris Burning,33.18013431,-89.63099084,Aug,0,0.0,0.0,0.0,0.0,1999
11599,47109,31.0,Arson,33.977218,-85.642038,Apr,0,0.0,0.0,0.0,0.0,2004
11600,47123,2500.0,Arson,30.58555556,-88.81916667,Apr,5,18.56134454,7.806722689,53.68376068,0.0,1999
11601,47124,60.0,Arson,33.7139,-117.2509,Jul,1,0.0,0.0,0.0,0.0,1997
11602,47125,3.0,Lightning,35.8,-106.9006,Jul,0,0.0,0.0,0.0,0.0,1997
11603,47132,18.2,Arson,47.24944444,-94.21972222,Apr,0,0.0,0.0,0.0,0.0,2002
11604,47133,2.0,Utilities,39.4361,-92.4748,Oct,0,0.0,0.0,0.0,0.0,2011
11605,47139,3.5,Accidental,37.2119,-108.6811,Jul,0,0.0,0.0,0.0,0.0,2005
11606,47141,10.0,Utilities,33.38966667,-94.39795,Feb,0,0.0,0.0,0.0,0.0,2015
11607,47146,3132.0,Lightning,66.7062,-153.8443,Jul,23,10.50015601,1.808424337,80.909375,0.0,1999
11608,47148,2.0,Arson,33.35466,-93.0882,Oct,0,0.0,0.0,0.0,0.0,2011
11609,47149,1.5,Debris Burning,31.2761,-84.7158,Sep,0,0.0,0.0,0.0,0.0,1995
11610,47150,1.0,Arson,45.91,-94.2069,Nov,0,0.0,0.0,0.0,0.0,2001
11611,47155,3.0,Arson,31.60410571,-89.98528276,Feb,0,0.0,0.0,0.0,0.0,1999
11612,47161,50.8,Arson,35.7939,-84.952067,Nov,0,0.0,0.0,0.0,0.0,2011
11613,47162,1.8,Accidental,45.0625,-101.4565,Mar,0,0.0,0.0,0.0,0.0,2005
11614,47168,20.0,Arson,34.72575,-95.10752,Feb,0,0.0,0.0,0.0,0.0,2014
11615,47173,26.0,Arson,44.8622,-108.2729,Mar,2,0.910416667,1.875,49.35416667,0.0,2006
11616,47174,7.0,Lightning,46.32972222,-113.7763889,Jul,4,23.90909091,3.281818182,34.18181818,0.0,2000
11617,47179,0.75,Lightning,41.52540797,-74.06580694,Apr,0,0.0,0.0,0.0,0.0,2000
11618,47184,0.9,Accidental,43.121787,-79.06172098,Apr,0,0.0,0.0,0.0,0.0,2003
11619,47185,1.0,Arson,31.09954933,-89.61307793,Oct,0,0.0,0.0,0.0,0.0,1995
11620,47206,20.0,Debris Burning,38.51,-94.85,Mar,0,0.0,0.0,0.0,0.0,2015
11621,47214,1.0,Lightning,38.51833333,-112.31,Jul,2,0.0,0.0,0.0,0.0,1996
11622,47215,50.0,Arson,47.9442,-99.0853,Apr,0,0.0,0.0,0.0,0.0,2008
11623,47224,1.0,Debris Burning,45.42975838,-90.29241941,May,0,0.0,0.0,0.0,0.0,1995
11624,47229,1.0,Debris Burning,33.24551651,-94.19692371,Apr,0,0.0,0.0,0.0,0.0,2010
11625,47230,30.0,Debris Burning,33.55080587,-88.95034257,Feb,0,0.0,0.0,0.0,0.0,1992
11626,47235,0.9,Utilities,44.328514,-69.89836700000001,Apr,0,0.0,0.0,0.0,0.0,2013
11627,47236,1.0,Utilities,37.12379,-93.13753,Aug,0,0.0,0.0,0.0,0.0,2011
11628,47238,2.0,Debris Burning,45.44111111,-93.75,Apr,0,0.0,0.0,0.0,0.0,2006
11629,47240,2.0,Debris Burning,34.95094999,-95.01936667,Mar,0,0.0,0.0,0.0,0.0,2011
11630,47254,1.0,Utilities,47.90411,-117.92645,Aug,11,23.27034221,2.5296875,39.40625,0.0,2014
11631,47255,1.0,Lightning,41.41583333,-121.9552778,Aug,0,0.0,0.0,0.0,0.0,2008
11632,47263,1.0,Lightning,36.4992,-106.8834,Jul,0,0.0,0.0,0.0,0.0,2003
11633,47273,1.67,Lightning,42.96706114,-77.61504229,Apr,0,0.0,0.0,0.0,0.0,2003
11634,47274,69.29,Lightning,33.40830301,-82.8473037,Jul,1,25.73611111,2.4125,76.81944444,0.0,2011
11635,47275,1.07,Debris Burning,31.22730804,-83.45872858,May,0,0.0,0.0,0.0,0.0,2012
11636,47281,1.0,Accidental,35.23305556,-111.5794444,Apr,0,0.0,0.0,0.0,0.0,2007
11637,47283,20.0,Debris Burning,33.06160054,-85.15637613,Mar,0,0.0,0.0,0.0,0.0,2012
11638,47285,0.8,Lightning,47.25333333,-120.6333333,Jul,1,30.61666667,3.9625,29.0,0.0,1994
11639,47286,6.0,Arson,33.82530861,-89.49605503,Nov,0,0.0,0.0,0.0,0.0,1995
11640,47293,1.0,Lightning,41.63247857,-111.1257614,Aug,1,17.59090909,3.903030303,36.93939394,0.8,2013
11641,47295,2.0,Debris Burning,36.35126666,-79.82555,Mar,0,0.0,0.0,0.0,0.0,2014
11642,47305,20.0,Debris Burning,28.8038,-81.5202,Jan,2,0.0,0.0,0.0,0.0,2012
11643,47307,3.0,Arson,38.37472222,-76.07638889,Feb,0,0.0,0.0,0.0,0.0,2008
11644,47309,2.0,Debris Burning,31.74846735,-89.60942037,Sep,0,0.0,0.0,0.0,0.0,1997
11645,47311,20.0,Lightning,36.58166667,-106.9583333,Jun,1,5.5,1.5,79.0,0.0,1993
11646,47316,9.0,Lightning,33.6001,-110.1857,Jul,2,25.31,4.59,33.8,0.0,1994
11647,47317,1.0,Debris Burning,30.93416667,-83.26010556,Jan,0,0.0,0.0,0.0,0.0,2013
11648,47321,1.0,Arson,47.875,-94.9917,Apr,0,0.0,0.0,0.0,0.0,2013
11649,47326,10.0,Debris Burning,34.8834213,-89.92717774,Dec,0,0.0,0.0,0.0,0.0,1995
11650,47327,45.0,Lightning,46.2302,-108.104,Jul,0,0.0,0.0,0.0,0.0,2002
11651,47330,20.0,Arson,34.4791709,-89.02295971,Apr,0,0.0,0.0,0.0,0.0,1996
11652,47331,9.4,Debris Burning,31.0703,-84.5944,Feb,0,0.0,0.0,0.0,0.0,2002
11653,47332,3.5,Utilities,45.0611,-100.3574,Aug,0,0.0,0.0,0.0,0.0,1999
11654,47333,4.0,Accidental,31.0175,-89.10138889,Nov,1,9.125,3.725,38.20833333,0.0,1999
11655,47334,4.4,Debris Burning,32.37609722,-82.12620556,Jan,0,0.0,0.0,0.0,0.0,2014
11656,47335,1.0,Arson,34.11666667,-94.73555556,Jul,0,0.0,0.0,0.0,0.0,2011
11657,47342,34.0,Arson,35.61766666,-82.40011666,Apr,1,20.02777778,1.5125,41.19444444,0.0,2010
11658,47344,1.0,Arson,34.806881,-86.420513,Jun,0,0.0,0.0,0.0,0.0,2007
11659,47345,20.0,Arson,35.7228,-94.5508,Nov,0,0.0,0.0,0.0,0.0,2010
11660,47350,0.67,Accidental,32.01,-84.38583333,Jul,0,0.0,0.0,0.0,0.0,2012
11661,47353,12.0,Utilities,34.6478,-98.7569,Oct,0,0.0,0.0,0.0,0.0,2006
11662,47357,1.3,Arson,34.9522222,-89.03277779999999,Sep,0,0.0,0.0,0.0,0.0,2010
11663,47359,63.75,Debris Burning,32.0128,-83.6729,Jun,0,0.0,0.0,0.0,0.0,1993
11664,47367,2.5,Accidental,48.24666667,-115.54666670000002,Jul,1,17.325,4.45,0.0,0.0,1994
11665,47376,1.0,Debris Burning,30.7479805,-89.56053871,Mar,1,8.127777777999999,1.833333333,54.68055556,0.0,2014
11666,47379,4.0,Arson,38.16044816,-81.61327926,Mar,1,17.93928571,5.264285714,47.75,0.0,2003
11667,47384,4.0,Accidental,37.775,-83.575,Apr,1,11.39583333,3.145833333,34.66666667,0.0,1996
11668,47385,22.8,Arson,35.462669,-95.742359,Mar,2,8.666666667000001,2.744444444,55.31944444,0.0,2010
11669,47395,1.0,Utilities,33.20861111,-94.64777778,Jan,0,0.0,0.0,0.0,0.0,2012
11670,47397,2.8,Lightning,42.7526,-73.6707,Apr,0,0.0,0.0,0.0,0.0,2015
11671,47404,2.0,Debris Burning,48.8397,-99.7365,Apr,0,0.0,0.0,0.0,0.0,2001
11672,47405,5.0,Debris Burning,38.66025,-83.04441,Apr,1,10.609375,1.919354839,54.58064516,0.0,2010
11673,47411,1.0,Arson,42.4183,-114.7511,Jul,0,0.0,0.0,0.0,0.0,2006
11674,47413,1.0,Debris Burning,34.58662066,-88.35502568,Sep,0,0.0,0.0,0.0,0.0,1992
11675,47414,0.8,Accidental,48.2964,-109.9872,Jul,0,0.0,0.0,0.0,0.0,2006
11676,47417,3.0,Debris Burning,34.522812,-79.975708,Jan,0,0.0,0.0,0.0,0.0,2013
11677,47418,1.0,Arson,33.33932416,-88.94089633,Mar,0,0.0,0.0,0.0,0.0,1993
11678,47419,2.0,Debris Burning,39.70149168,-79.90478611,Apr,0,0.0,0.0,0.0,0.0,2015
11679,47421,5.0,Arson,47.8647,-94.965,Jul,0,0.0,0.0,0.0,0.0,2007
11680,47422,8.0,Accidental,28.6589,-81.7638,Feb,0,0.0,0.0,0.0,0.0,2012
11681,47429,1.0,Utilities,31.1656,-87.403468,Jun,0,0.0,0.0,0.0,0.0,2008
11682,47430,1.0,Arson,25.8862,-97.4567,Dec,0,0.0,0.0,0.0,0.0,2003
11683,47438,7.0,Debris Burning,31.12910651,-90.90721675,Jan,0,0.0,0.0,0.0,0.0,2012
11684,47439,3.0,Arson,33.3353,-110.4518,May,0,0.0,0.0,0.0,0.0,2001
11685,47443,0.51,Accidental,34.48755,-83.72025,Jul,0,0.0,0.0,0.0,0.0,2014
11686,47444,1.0,Utilities,38.41833333,-91.23066667,Feb,0,0.0,0.0,0.0,0.0,2013
11687,47445,16.0,Lightning,41.9291,-116.0843,Aug,0,0.0,0.0,0.0,0.0,1994
11688,47447,24.0,Arson,32.79560478,-89.7073628,Apr,0,0.0,0.0,0.0,0.0,1996
11689,47448,10.0,Arson,36.3986,-96.6644,Mar,0,0.0,0.0,0.0,0.0,2007
11690,47454,0.52,Utilities,40.03770737,-111.5334476,Jun,1,22.3375,2.683333333,47.45833333,0.0,2013
11691,47456,1.0,Lightning,38.865,-111.8066667,Aug,2,0.0,0.0,0.0,0.0,1996
11692,47459,3.0,Debris Burning,39.42519561,-78.46730058,Nov,0,0.0,0.0,0.0,0.0,2013
11693,47460,80.0,Debris Burning,36.69757,-84.03398,Nov,1,13.69014085,1.716901408,78.81538462,0.0,2012
11694,47464,3.0,Arson,29.8358,-81.3684,May,1,23.712,4.988,63.24,0.0,2011
11695,47472,2.0,Debris Burning,37.1894,-83.0789,Feb,0,0.0,0.0,0.0,0.0,2015
11696,47479,14.0,Lightning,37.6375,-89.44305556,May,11,20.65397924,4.874825175,77.75268817,29.3,2000
11697,47480,93.0,Arson,34.7753,-98.2536,Mar,1,12.31666667,2.975,58.54166667,0.0,2008
11698,47483,1.0,Lightning,30.43111111,-94.21916667,Jul,0,0.0,0.0,0.0,0.0,2011
11699,47485,2.0,Debris Burning,35.435,-88.32,May,0,0.0,0.0,0.0,0.0,2005
11700,47486,8.0,Lightning,40.29317,-100.0137,Jun,0,0.0,0.0,0.0,0.0,2012
11701,47487,1.66,Debris Burning,31.908125,-82.36168889,Feb,0,0.0,0.0,0.0,0.0,2013
11702,47493,5.0,Debris Burning,32.961246,-80.637627,Apr,0,0.0,0.0,0.0,0.0,2014
11703,47502,30.0,Arson,31.46509992,-90.3272667,Mar,0,0.0,0.0,0.0,0.0,1995
11704,47508,2.0,Lightning,38.6019,-108.8012,May,1,20.44,4.504,19.76,0.0,2002
11705,47520,2.3,Accidental,31.7579154,-83.14227057,Jan,0,0.0,0.0,0.0,0.0,2011
11706,47522,1.0,Accidental,33.5094,-117.1375,May,0,0.0,0.0,0.0,0.0,2013
11707,47524,7.0,Arson,33.74985,-117.28405,Sep,0,0.0,0.0,0.0,0.0,2001
11708,47525,2.0,Debris Burning,47.31666667,-91.875,May,0,0.0,0.0,0.0,0.0,1994
11709,47526,26.0,Arson,32.66688333,-95.39123333,Mar,0,0.0,0.0,0.0,0.0,2013
11710,47529,65.0,Arson,31.487535,-87.067499,Mar,0,0.0,0.0,0.0,0.0,2006
11711,47530,12.0,Accidental,37.79944444,-83.60611111,Feb,0,0.0,0.0,0.0,0.0,2008
11712,47539,2.0,Lightning,45.51138889,-113.985,Jun,5,14.35628743,2.20988024,48.46107784,0.0,2003
11713,47545,1.0,Utilities,43.1841,-115.7845,Jul,0,0.0,0.0,0.0,0.0,1998
11714,47547,5.0,Utilities,33.49225,-93.55108,Aug,0,0.0,0.0,0.0,0.0,2011
11715,47548,4.0,Utilities,36.22030001,-95.03831667,Jul,0,0.0,0.0,0.0,0.0,2011
11716,47549,1.0,Debris Burning,46.98333325,-68.06666534,May,0,0.0,0.0,0.0,0.0,1993
11717,47552,5.0,Arson,38.243431,-120.436911,Nov,1,0.0,0.0,0.0,0.0,2002
11718,47555,8.72,Debris Burning,32.1332,-85.0049,Sep,0,0.0,0.0,0.0,0.0,1995
11719,47563,400.0,Debris Burning,48.8122,-100.0746,May,0,0.0,0.0,0.0,0.0,2001
11720,47566,3.0,Debris Burning,40.325,-109.8896,Mar,0,0.0,0.0,0.0,0.0,1994
11721,47570,1.0,Accidental,43.3589,-99.8464,Jul,0,0.0,0.0,0.0,0.0,2006
11722,47571,8.0,Accidental,43.043,-102.5407,Feb,0,0.0,0.0,0.0,0.0,2002
11723,47574,6.0,Debris Burning,34.85168071,-89.24395333,Jan,0,0.0,0.0,0.0,0.0,1992
11724,47588,1.0,Arson,40.72441061,-73.45015,Apr,0,0.0,0.0,0.0,0.0,2009
11725,47589,4.64,Debris Burning,32.10627001,-83.23407513,Jun,0,0.0,0.0,0.0,0.0,2011
11726,47590,5.0,Utilities,38.65805556,-119.3225,Jun,2,14.89411765,2.388235294,47.94117647,0.0,2007
11727,47597,1.0,Debris Burning,37.42833333,-91.035,Mar,0,0.0,0.0,0.0,0.0,1995
11728,47600,15.0,Debris Burning,36.342490000000005,-93.34249,Jan,0,0.0,0.0,0.0,0.0,2012
11729,47605,1.68,Debris Burning,31.9265,-81.6522,May,0,0.0,0.0,0.0,0.0,1992
11730,47606,2.0,Accidental,34.0263,-116.571761,Sep,0,0.0,0.0,0.0,0.0,1998
11731,47617,1.0,Accidental,41.46403,-107.1651,May,0,0.0,0.0,0.0,0.0,2012
11732,47621,1.0,Arson,31.02362167,-89.4737126,Apr,0,0.0,0.0,0.0,0.0,1999
11733,47634,10.0,Arson,31.41013297,-90.30983056,Jun,0,0.0,0.0,0.0,0.0,1995
11734,47636,40.0,Debris Burning,33.18405,-84.93785278,Mar,0,0.0,0.0,0.0,0.0,2013
11735,47639,32.0,Debris Burning,33.943431,-85.452389,Dec,0,0.0,0.0,0.0,0.0,2006
11736,47649,1.0,Arson,41.0165,-123.6512,Jul,0,0.0,0.0,0.0,0.0,2002
11737,47652,32.0,Debris Burning,34.92819008,-88.73726137,Mar,1,9.888888889,4.930555556,58.73611111,0.0,2014
11738,47656,12.75,Accidental,33.2981,-82.8285,Feb,0,0.0,0.0,0.0,0.0,1995
11739,47665,1.0,Utilities,37.8183,-118.5976,Aug,0,0.0,0.0,0.0,0.0,1998
11740,47669,3.0,Debris Burning,35.203,-90.77482,May,0,0.0,0.0,0.0,0.0,2014
11741,47671,20.0,Arson,37.03166667,-83.70166667,Feb,1,8.735714286,3.4214285710000003,41.07142857,0.0,1992
11742,47677,3.0,Accidental,35.61777778,-118.4008333,Oct,0,0.0,0.0,0.0,0.0,2003
11743,47687,2.3,Debris Burning,35.011383,-84.826217,Nov,0,0.0,0.0,0.0,0.0,2014
11744,47691,10.0,Lightning,39.8814,-108.2568,Jun,1,19.69565217,3.039130435,40.69565217,0.0,2000
11745,47694,14.0,Debris Burning,32.7899,-95.07051667,Mar,0,0.0,0.0,0.0,0.0,2012
11746,47696,8600.0,Accidental,60.1,-150.5833,Aug,51,12.30161054,1.246800195,75.62008282,9.6,2004
11747,47700,1.5,Arson,33.334699,-86.195409,Mar,0,0.0,0.0,0.0,0.0,2007
11748,47707,1.0,Lightning,39.8358,-112.4697,Jul,1,20.0,2.9,52.0,0.0,1997
