,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_15,Wind_pre_15,Hum_pre_15,Prec_pre_15,year
12661,50605,6710.0,Debris Burning,63.2497,-142.4189,Jun,9,10.48,3.145,54.7,1.0,1996
12662,50606,10331.0,Lightning,65.5996,-147.5525,Jun,44,13.36494845,3.3973404260000004,52.48404255,26.0,1996
12663,50608,48600.0,Lightning,66.3361,-143.6359,Jun,89,15.4452381,3.780952381,46.11904762,0.0,1996
12664,50609,4200.0,Lightning,62.266000000000005,-157.5691,Jun,21,11.01217712,1.775373134,51.50746269,0.0,1996
12665,50610,25433.0,Lightning,64.2661,-151.3524,Jun,98,14.41833333,1.4133333330000002,79.66666667,7.0,1996
12666,50611,5630.0,Lightning,65.8451,-148.9328,Jun,64,6.614285714,1.528571429,0.0,0.0,1996
12667,50612,59063.0,Lightning,64.8661,-151.9197,Jun,98,14.28831776,3.607476636,53.29906542,12.0,1996
12668,50613,4000.0,Lightning,63.8828,-151.3023,Jun,50,0.0,0.0,0.0,0.0,1996
12669,50614,4220.0,Lightning,65.5386,-154.7043,Jun,20,11.23699552,2.393602694,56.83950617,0.0,1996
12670,50615,34665.0,Lightning,65.7499,-143.9858,Jun,86,16.42926829,3.651219512,44.87804878,0.0,1996
12671,50616,4690.0,Lightning,67.0864,-141.866,Jun,24,14.33858921,3.232572614,41.86721992,0.0,1996
12672,50618,33490.0,Lightning,66.5663,-146.486,Jun,86,14.70705394,3.012033195,41.91078838,0.0,1996
12673,50619,41410.0,Lightning,66.7663,-147.9527,Jun,85,10.51,4.095,70.0,0.0,1996
12674,50621,22665.9,Lightning,66.538,-143.5293,Jun,89,16.13133641,2.557142857,46.26728111,0.0,1996
12675,50623,39660.0,Lightning,65.9496,-146.6859,Jul,64,14.33216783,1.97972028,64.48951049,0.0,1996
12676,50627,3100.0,Arson,35.9166,-120.9177,May,0,18.75384615,2.25,54.78494624,0.0,1996
12677,50629,4500.0,Arson,35.4333,-118.9176,May,0,21.73454039,3.525069638,46.99162011,0.0,1996
12678,50630,16820.0,Utilities,36.9166,-120.7344,Jun,1,27.55169492,2.399152542,36.69491525,0.0,1996
12679,50631,3500.0,Arson,35.6833,-119.5843,Jul,0,28.63049451,3.214010989,39.49725275,0.0,1996
12680,50634,22080.0,Lightning,37.8999,-120.1344,Aug,15,0.0,0.0,0.0,0.0,1996
12681,50635,4479.0,Utilities,36.4499,-118.9843,Aug,19,27.24715909,2.130681818,53.44886364,0.0,1996
12682,50638,12395.0,Debris Burning,33.8692,-116.9011,Aug,4,27.74311927,4.537962963,41.34343434,0.0,1996
12683,50639,6000.0,Lightning,41.2832,-119.801,Aug,4,23.30188679,3.096226415,36.41509434,0.0,1996
12684,50641,5580.0,Lightning,39.4,-108.6673,Jul,6,26.55405405,2.132432432,38.0,0.0,1996
12685,50642,9164.0,Utilities,43.2121,-116.4251,Jun,2,17.70815789,3.629736842,50.95789474,5.3,1996
12686,50644,22374.0,Lightning,42.8332,-115.6354,Jul,1,18.26601671,4.098850575,45.88505747,25.0,1996
12687,50645,18165.0,Lightning,43.35783,-116.32459,Jul,1,25.45096419,3.2556473830000003,32.87327824,2.3,1996
12688,50647,4000.0,Lightning,42.2649,-114.8242,Aug,1,26.51162791,4.470697674,29.41826923,0.0,1996
12689,50649,3100.0,Lightning,43.1082,-115.8534,Aug,1,24.09944751,3.820165746,42.25966851,0.0,1996
12690,50651,5834.0,Lightning,42.5566,-115.5242,Aug,2,24.35833333,3.72729805,38.26815642,0.0,1996
12691,50652,4004.0,Lightning,42.9582,-115.9259,Aug,2,24.35833333,3.72729805,38.26815642,0.0,1996
12692,50653,23024.0,Lightning,43.0616,-115.9459,Aug,1,24.35833333,3.72729805,38.26815642,0.0,1996
12693,50654,5756.0,Lightning,43.4366,-116.4443,Aug,1,24.62,3.344324324,30.47027027,0.0,1996
12694,50655,8199.5,Lightning,43.21091,-116.14802,Aug,0,24.44598338,3.950969529,41.29085873,0.0,1996
12695,50656,13091.4,Lightning,43.1861,-116.04665,Aug,0,24.84166667,3.733147632,38.57103064,0.0,1996
12696,50657,3123.0,Lightning,45.8832,-116.3176,Aug,2,1.0,0.0,0.0,0.0,1996
12697,50659,3124.0,Lightning,42.7699,-111.8158,Aug,2,20.80172414,3.521551724,37.35652174,0.0,1996
12698,50660,206202.6,Lightning,43.2171,-113.2342,Aug,6,18.32905983,3.238888889,35.12068966,0.0,1996
12699,50661,4000.0,Lightning,43.101000000000006,-113.3131,Sep,0,14.64197531,2.708641975,63.01234568,0.0,1996
12700,50662,5600.0,Lightning,43.0574,-113.2933,Sep,2,14.64197531,2.708641975,63.01234568,0.0,1996
12701,50665,12986.0,Lightning,42.033,-113.8178,Aug,3,19.84615385,1.811538462,61.42307692,0.0,1996
12702,50666,11320.0,Debris Burning,42.2666,-113.5842,Aug,6,19.09230769,2.456923077,57.81538462,0.0,1996
12703,50667,10201.0,Lightning,42.6499,-113.1508,Sep,1,14.64197531,2.708641975,63.01234568,0.0,1996
12704,50669,16261.0,Utilities,43.4166,-114.4509,Oct,10,9.197368421,3.422123894,38.21681416,0.0,1996
12705,50673,35932.0,Lightning,40.4332,-116.8176,Aug,6,30.29896907,4.136458333,13.15625,0.0,1996
12706,50674,4500.0,Lightning,39.2066,-118.846,Jun,3,17.44222222,3.200277778,44.90807799,22.0,1996
12707,50675,3656.0,Accidental,39.1782,-119.466,Jul,3,17.50756303,2.1607843140000003,49.43820225,18.1,1996
12708,50676,3642.0,Lightning,40.8652,-116.9109,Jun,3,18.24479167,4.491666667,41.19791667,9.0,1996
12709,50677,30450.0,Lightning,41.6316,-114.3417,Aug,9,26.17757009,4.553271028,30.47826087,0.0,1996
12710,50678,5001.0,Lightning,40.8332,-116.1509,Aug,4,19.74930362,2.277158774,34.37325905,0.0,1996
12711,50679,6109.0,Lightning,40.7333,-116.0009,Aug,4,19.74930362,2.277158774,34.37325905,0.0,1996
12712,50680,12290.0,Lightning,40.8332,-116.0509,Aug,4,19.74930362,2.277158774,34.37325905,0.0,1996
12713,50681,10026.0,Lightning,41.3166,-116.8843,Aug,8,30.29896907,4.136458333,13.15625,0.0,1996
12714,50682,27972.2,Lightning,40.6666,-116.3676,Aug,6,30.29896907,4.136458333,13.15625,0.0,1996
12715,50683,4059.0,Lightning,40.8507,-116.3787,Aug,5,30.29896907,4.136458333,13.15625,0.0,1996
12716,50684,29135.0,Lightning,40.5274,-116.2579,Sep,3,16.25484765,2.162880886,29.9833795,0.0,1996
12717,50685,17400.0,Lightning,38.3333,-114.7508,Jun,1,10.94551084,2.381114551,56.35048232,0.0,1996
12718,50686,5275.0,Utilities,37.4,-114.5675,Jun,6,0.0,0.0,0.0,0.0,1996
12719,50687,6607.0,Lightning,37.1666,-114.9008,Jun,7,31.97096774,2.530645161,10.75806452,0.0,1996
12720,50688,13800.0,Lightning,37.3333,-114.2008,Aug,19,0.0,0.0,0.0,0.0,1996
12721,50689,3484.0,Lightning,41.1405,-117.976,Jun,1,14.30588235,3.598976982,51.73007712,18.8,1996
12722,50690,14440.0,Lightning,41.7363,-117.7404,Jul,3,24.66983696,3.5505434780000003,30.32336957,0.0,1996
12723,50691,5571.0,Lightning,40.6621,-117.9757,Jul,1,24.66983696,3.5505434780000003,30.32336957,0.0,1996
12724,50692,18800.0,Lightning,41.3413,-117.1215,Aug,5,22.72316076,3.569482289,27.33242507,0.0,1996
12725,50693,5172.0,Lightning,39.9052,-119.2179,Aug,2,24.94182825,3.252354571,25.86005831,0.0,1996
12726,50695,26598.0,Lightning,41.2999,-117.2676,Aug,8,23.57857143,3.466208791,28.29945055,0.0,1996
12727,50696,67643.0,Lightning,41.1332,-117.4843,Aug,7,23.57857143,3.466208791,28.29945055,0.0,1996
12728,50697,16600.0,Lightning,41.4891,-117.0637,Aug,4,23.57857143,3.466208791,28.29945055,0.0,1996
12729,50698,3680.0,Lightning,41.4832,-117.0676,Aug,3,23.57857143,3.466208791,28.29945055,0.0,1996
12730,50699,21367.0,Lightning,41.0438,-117.9443,Aug,4,23.57857143,3.466208791,28.29945055,0.0,1996
12731,50700,33665.0,Lightning,41.1166,-117.7843,Aug,5,23.57857143,3.466208791,28.29945055,0.0,1996
12732,50701,5409.0,Lightning,41.6055,-118.1852,Aug,3,23.57857143,3.466208791,28.29945055,0.0,1996
12733,50702,10486.0,Arson,40.5896,-117.7093,Sep,2,11.75082418,3.05467033,46.92307692,0.3,1996
12734,50703,15356.0,Lightning,36.9964,-107.0467,Jun,11,17.40865922,3.946927374,35.39106145,0.0,1996
12735,50707,7799.4,Lightning,43.2202,-119.4397,Jul,2,0.0,0.0,0.0,0.0,1996
12736,50717,10476.0,Lightning,38.3319,-112.9861,Aug,13,23.5212766,4.177419355,28.65217391,0.0,1996
12737,50718,14854.0,Lightning,38.4344,-112.7255,Aug,8,22.47674419,4.430232558,27.24418605,0.0,1996
12738,50719,37923.4,Lightning,39.7058,-112.2808,Jun,8,23.89333333,3.5696629210000004,25.12359551,0.0,1996
12739,50720,41862.7,Lightning,38.6241,-112.6269,Jul,11,23.40989011,4.297777778,30.43333333,0.0,1996
12740,50721,3788.6,Lightning,39.2197,-112.213,Jul,4,23.40989011,4.297777778,30.43333333,0.0,1996
12741,50722,11482.3,Lightning,39.7333,-112.4008,Jul,7,25.22264151,2.97047619,35.5047619,0.5,1996
12742,50723,28442.0,Lightning,39.5011,-112.2244,Aug,16,26.17,2.809,36.24,0.0,1996
12743,50724,89148.9,Lightning,39.628,-112.1191,Aug,15,26.39795918,2.646938776,34.38775510000001,0.0,1996
12744,50725,9995.0,Lightning,39.7936,-112.3183,Aug,3,26.39795918,2.646938776,34.38775510000001,0.0,1996
12745,50726,18750.0,Lightning,39.5211,-111.9927,Aug,15,26.39795918,2.646938776,34.38775510000001,0.0,1996
12746,50727,3835.0,Lightning,38.6675,-113.1091,Aug,5,26.66666667,2.510416667,34.10416667,0.0,1996
12747,50728,4626.1,Lightning,39.6311,-112.2611,Aug,9,22.9,2.60375,31.525,0.0,1996
12748,50729,3840.0,Utilities,40.0999,-112.7841,Jun,1,22.08089888,2.938636364,33.23863636,0.0,1996
12749,50730,7620.0,Lightning,40.2166,-111.9341,Jun,13,22.73714286,3.637428571,38.2,0.0,1996
12750,50731,9283.0,Lightning,39.90848,-112.61988999999998,Jun,6,24.03191489,3.894623656,25.53763441,0.0,1996
12751,50733,28540.0,Lightning,40.1333,-112.6675,Jul,4,21.14375,3.75625,38.1875,0.0,1996
12752,50736,5542.0,Lightning,40.2166,-112.2508,Aug,2,23.38547486,2.79972067,45.25418994,0.0,1996
12753,50738,3400.0,Lightning,39.9999,-112.7341,Aug,2,24.0,2.3759036140000003,32.3253012,0.0,1996
12754,50741,5830.0,Utilities,46.4999,-120.3345,Jun,0,18.92451791,3.0027548210000004,46.97790055,0.0,1996
12755,50742,8480.0,Utilities,46.3665,-118.8678,Jun,1,19.44804688,3.84140625,47.46875,0.0,1996
12756,50743,8450.0,Lightning,47.2999,-119.9512,Aug,0,24.59943978,3.61372549,37.81792717,1.0,1996
12757,50745,20080.0,Debris Burning,47.4999,-118.7678,Aug,2,24.8,2.186666667,33.01481481,0.0,1996
12758,50751,4525.0,Lightning,43.85,-107.884,Aug,1,24.18699187,2.580487805,33.1504065,10.2,1996
12759,50752,38858.0,Lightning,43.55,-107.5673,Aug,5,24.66015625,2.38828125,30.8984375,0.5,1996
12760,50753,4793.1,Lightning,43.7333,-107.4173,Aug,4,24.66015625,2.38828125,30.8984375,0.5,1996
12761,50754,48843.6,Lightning,43.65,-107.734,Aug,4,24.66015625,2.38828125,30.8984375,0.5,1996
12762,50755,3741.0,Lightning,44.1666,-107.384,Aug,6,24.66015625,2.38828125,30.8984375,0.5,1996
12763,50756,4781.0,Lightning,37.2294,-108.5004,Aug,6,22.19018405,3.294461538,35.36307692,0.0,1996
12764,50758,5830.0,Lightning,37.34194,-113.0,Jul,9,0.0,0.0,0.0,0.0,1996
12765,50760,13190.0,Utilities,34.1333,-118.6843,Oct,9,0.0,0.0,0.0,0.0,1996
12766,50763,14720.0,Accidental,32.643934200000004,-116.8435448,Oct,6,20.17127072,3.009392265,68.68965517,0.0,1996
12767,50764,6000.0,Arson,38.3,-98.51666667,Apr,0,13.61055556,7.523055556,41.26388889,0.0,1996
12768,50767,5120.0,Debris Burning,41.86861111,-119.3502778,Oct,3,13.3372093,1.898837209,48.3255814,1.0,1996
12769,50769,5208.0,Arson,33.12016519,-89.76818225,Feb,0,4.203498542,4.568421053,66.23460411,0.0,1996
12770,50803,9000.0,Accidental,42.0,-100.5,Mar,1,4.722222222,6.73,57.56111111,0.0,1997
12771,50805,4100.0,Lightning,36.825,-118.7616667,Aug,6,23.12947658,3.55785124,40.34078212,5.8,1997
12772,50809,6317.0,Debris Burning,33.76833333,-117.66,Oct,7,20.68342697,2.289295775,63.22916667,0.0,1997
12773,50810,7231.0,Accidental,33.495,-117.0066667,Aug,3,0.0,0.0,0.0,0.0,1997
12774,50811,5693.0,Lightning,35.61,-118.1166667,Aug,9,33.175,2.23,0.0,0.0,1997
12775,50812,5200.0,Utilities,34.16333333,-117.905,Jul,7,0.0,0.0,0.0,0.0,1997
12776,50813,18186.0,Debris Burning,34.28333333,-117.75,Aug,10,24.06976744,3.169767442,26.37209302,0.0,1997
12777,50816,20700.0,Lightning,63.621,-156.946,Jun,21,12.49362745,2.355350554,34.20408163,0.0,1997
12778,50817,365871.0,Lightning,63.566,-157.2024,Jun,142,14.05118483,2.262114014,32.83251232,0.0,1997
12779,50818,36400.0,Lightning,66.4328,-155.086,Jun,108,12.92605791,2.702783964,43.0545657,0.0,1997
12780,50820,24185.0,Lightning,67.0829,-151.186,Jun,32,15.62533693,2.444474394,56.08430233,21.4,1997
12781,50821,3060.0,Lightning,61.4327,-154.969,Jun,53,9.871782178,2.249566295,67.62547289,0.0,1997
12782,50823,8640.0,Lightning,62.3409,-161.0024,Jun,91,12.66384181,1.497740113,52.5819209,0.0,1997
12783,50824,101820.0,Lightning,62.2993,-157.2024,Jun,21,12.85074627,1.357014925,54.74925373,0.0,1997
12784,50825,15500.0,Lightning,62.4326,-157.1691,Jun,15,13.32937685,1.3599406530000002,54.83679525,0.0,1997
12785,50826,4220.0,Lightning,63.3328,-151.8023,Jul,33,16.88118812,3.773267327,55.22222222,22.0,1997
12786,50827,4395.0,Lightning,67.0662,-154.8027,Jul,25,17.02724098,2.831818182,47.57226107,0.0,1997
12787,50828,44050.0,Lightning,66.1525,-143.3442,Jul,81,21.68965517,2.837931034,44.67241379,0.0,1997
12788,50830,6860.0,Lightning,66.6789,-155.2027,Jul,81,18.05136054,2.882065834,46.16231555,0.0,1997
12789,50836,3070.0,Lightning,64.616,-157.5858,Aug,52,15.69503106,2.116485226,74.05723370000001,0.0,1997
12790,50837,3500.0,Utilities,35.3833,-118.7843,May,0,19.54742547,3.365311653,44.40108401,0.0,1997
12791,50838,47000.0,Utilities,35.3944,-119.6232,May,1,24.63472222,2.820833333,39.97777778,0.0,1997
12792,50839,7485.0,Arson,35.2166,-119.4843,Jun,1,24.77863014,3.767123288,45.08767123,0.0,1997
12793,50840,24800.0,Arson,34.4667,-118.8509,Aug,6,19.31005587,2.434636872,71.58938547,0.0,1997
12794,50841,10416.0,Arson,35.4,-118.9009,Aug,0,27.77277778,3.275555556,46.11388889,0.0,1997
12795,50842,5745.0,Utilities,39.3999,-121.2011,Sep,5,22.92245989,2.867379679,49.70161289999999,5.6,1997
12796,50843,4000.0,Arson,33.9333,-117.0342,Sep,1,25.68,4.426,41.62365591,0.0,1997
12797,50844,4600.0,Lightning,39.4833,-108.9507,Jun,39,20.03418803,2.7014245010000004,40.51282051,1.3,1997
12798,50845,9207.0,Debris Burning,43.75819,-116.28602,Oct,2,17.02255435,3.381521739,47.28532609,0.0,1997
12799,50846,8400.0,Lightning,38.2666,-114.3008,Jul,25,0.0,0.0,0.0,0.0,1997
12800,50847,4017.0,Lightning,39.8038,-119.1618,May,4,15.91823204,3.035082873,33.67045455,0.0,1997
12801,50848,8750.0,Utilities,41.7363,-117.8757,Jul,1,20.59196676,3.498614958,33.79778393,0.8,1997
12802,50849,3348.0,Utilities,41.5416,-119.0466,Aug,4,22.67835616,3.249863014,40.84657534,10.7,1997
12803,50850,3353.0,Lightning,39.9344,-119.1993,Aug,3,25.57575758,3.50661157,30.05915493,0.0,1997
12804,50853,5425.0,Lightning,38.5664,-112.148,Jul,4,23.74025974,3.761038961,28.92207792,0.0,1997
12805,50854,6500.0,Lightning,46.3665,-117.301,Aug,2,21.86590038,0.95862069,59.58301158,0.0,1997
12806,50855,5500.0,Debris Burning,46.1165,-119.0845,Aug,2,26.09803922,3.617254902,43.85490196,0.0,1997
12807,50856,4415.1,Utilities,43.6583,-104.0938,Aug,4,20.18615752,3.690930788,67.34606205,10.0,1997
12808,50857,11000.0,Debris Burning,36.6582,-101.185,Mar,2,2.566298343,5.80801105,65.375,0.0,1997
12809,50859,5000.0,Lightning,46.820833,-119.341667,Jul,2,23.67158273,4.288489209,40.40433213,16.2,1997
12810,50887,24602.0,Arson,30.165,-84.51166667,May,52,0.0,0.0,0.0,0.0,1998
12811,50888,20100.0,Arson,30.34,-82.50666667,Jun,45,25.66864865,2.197027027,73.76035503,0.3,1998
12812,50889,5185.0,Arson,36.02333333,-106.3033333,Jun,11,22.36263736,3.337362637,19.95604396,0.0,1998
12813,50890,3340.0,Lightning,48.38666667,-115.74,Sep,20,21.2173913,1.852173913,0.0,0.0,1998
12814,50891,3760.0,Lightning,45.51,-115.01805559999998,Aug,46,0.0,0.0,0.0,0.0,1998
12815,50894,3115.0,Lightning,46.375,-114.99,Aug,54,0.0,0.0,0.0,0.0,1998
12816,50895,5954.0,Lightning,45.37666667,-114.3183333,Aug,27,20.27793696,1.350143266,56.73925501,0.0,1998
12817,50896,3900.0,Lightning,44.43,-115.1466667,Aug,15,0.0,0.0,0.0,0.0,1998
12818,50897,3825.0,Lightning,45.84666667,-114.6,Aug,73,24.61666667,1.863333333,55.0,0.0,1998
12819,50898,7980.0,Lightning,45.40333333,-114.805,Aug,73,20.50887574,1.39704142,61.53432836,0.0,1998
12820,50899,4160.0,Lightning,45.62333333,-114.915,Aug,68,0.0,0.0,0.0,0.0,1998
12821,50900,8500.0,Lightning,47.96666667,-120.39,Aug,93,27.50140845,3.62,42.63943662,3.6,1998
12822,50904,3950.0,Debris Burning,45.99166667,-114.0233333,Sep,44,21.33870968,2.061290323,43.82258065,0.0,1998
12823,50905,7038.0,Arson,47.455,-114.25,Sep,10,21.2173913,1.852173913,0.0,0.0,1998
12824,50906,9700.0,Utilities,41.88833333,-121.6966667,Aug,3,22.39522546,2.066047745,58.60810811,0.0,1998
12825,50909,8800.0,Lightning,48.26666667,-113.37666670000002,Sep,37,17.49815303,1.70474934,54.34491979,0.8,1998
12826,50910,3108.0,Arson,33.40166667,-85.85333333,Dec,9,13.33258929,1.5919642859999998,75.18662953,2.9,1998
12827,50913,7926.0,Lightning,46.1649,-120.1281,Jun,1,19.21745152,3.923545706,52.3434903,1.1,1998
12828,50914,7900.0,Utilities,46.0701,-120.2687,Aug,1,21.44611111,2.838333333,51.48055556,0.8,1998
12829,50915,3568.0,Lightning,32.9842,-116.8284,Aug,2,26.89162562,3.173891626,0.0,0.0,1998
12830,50916,53720.0,Lightning,63.9885,-146.069,May,118,9.621333333,3.263466667,46.65229111,0.3,1998
12831,50918,7000.0,Arson,35.273,-118.8265,Jul,0,24.45110497,2.985236769,47.79108635,0.0,1998
12832,50919,12613.0,Utilities,38.1666,-120.0177,Oct,8,0.0,0.0,0.0,0.0,1998
12833,50920,6000.0,Lightning,33.7833,-117.9342,Aug,3,26.03333333,3.646111111,58.87150838,0.0,1998
12834,50922,22989.3,Lightning,43.411,-112.6508,Jul,2,0.0,0.0,0.0,0.0,1998
12835,50923,3737.0,Lightning,43.0132,-112.2308,Aug,2,21.17777778,3.79,55.5,6.5,1998
12836,50924,3337.2,Lightning,42.7849,-112.6058,Aug,2,26.22916667,2.7052083330000003,45.22916667,15.8,1998
12837,50925,12606.5,Lightning,42.7132,-112.6842,Aug,4,23.87288136,3.333050847,44.97457627,1.0,1998
12838,50926,9918.0,Utilities,43.1149,-112.3091,Sep,3,20.23529412,3.5453781510000004,51.31092437,17.4,1998
12839,50927,8594.5,Utilities,42.0991,-112.5441,Sep,3,24.15178571,2.8044642860000004,43.73214286,0.0,1998
12840,50928,5680.0,Lightning,47.4094,-107.8359,May,4,0.0,0.0,0.0,0.0,1998
12841,50929,20921.0,Lightning,46.4764,-105.185,Aug,7,21.30721003,4.256603773999999,61.74038462,38.1,1998
12842,50930,11631.0,Utilities,40.2166,-119.6844,Jul,3,24.31394102,3.124128686,30.93029491,0.0,1998
12843,50931,7521.0,Utilities,40.8832,-116.6176,Aug,2,30.78333333,4.448333333,12.91666667,0.0,1998
12844,50933,10570.0,Lightning,41.2916,-114.6992,Aug,4,24.92625369,3.498525074,27.00589971,0.0,1998
12845,50934,5132.1,Lightning,38.9113,-115.1989,Jul,0,0.0,0.0,0.0,0.0,1998
12846,50935,3711.0,Utilities,37.3,-114.5008,Jul,4,0.0,0.0,0.0,0.0,1998
12847,50936,13708.0,Lightning,40.8063,-118.0899,Aug,4,23.6339779,3.088674033,32.64542936,1.3,1998
12848,50937,5988.0,Lightning,40.5332,-117.801,Aug,2,23.6339779,3.088674033,32.64542936,1.3,1998
12849,50939,6416.0,Lightning,44.1638,-117.1602,Aug,1,25.90207715,2.3385756680000003,51.08928571,10.5,1998
12850,50940,6363.0,Debris Burning,37.2011,-113.8516,Jun,3,0.0,0.0,0.0,0.0,1998
12851,50941,6375.0,Utilities,37.0066,-113.8441,Jun,6,0.0,0.0,0.0,0.0,1998
12852,50942,4052.0,Accidental,38.2147,-112.8563,Jul,3,20.59550562,4.741573034,21.41573034,0.0,1998
12853,50943,7629.2,Lightning,38.7839,-112.6136,Jul,2,25.34567901,2.714814815,33.90123457,0.0,1998
12854,50947,13926.0,Lightning,40.1816,-112.2588,Jul,3,24.74444444,2.874444444,43.4,0.0,1998
12855,50948,3976.0,Lightning,41.7299,-113.6536,Aug,2,21.94565217,1.723913043,48.55434783,3.3,1998
12856,50949,8300.0,Lightning,46.7999,-119.6345,Jun,3,19.80802292,4.255014327,54.31805158,9.4,1998
12857,50950,10880.0,Lightning,46.4665,-120.1678,Jul,1,18.8375,3.267391304,53.30978261,1.6,1998
12858,50951,3880.0,Arson,46.1999,-119.7178,Jul,1,22.09944751,3.594198895,61.29131653,6.6,1998
12859,50952,18500.0,Lightning,45.9665,-120.4345,Jul,14,24.69861496,2.87867036,47.20775623,0.0,1998
12860,50953,18120.0,Utilities,47.2665,-118.3011,Jul,1,25.56424581,3.125698324,38.48603352,5.6,1998
12861,50958,4867.0,Lightning,30.767222200000003,-82.23,Jul,10,27.96241135,2.911611374,74.39175258,62.3,1998
12862,50959,4926.0,Lightning,47.6064,-107.547,Sep,5,0.0,0.0,0.0,0.0,1998
12863,50960,3700.0,Lightning,41.55,-102.4333333,Aug,0,22.75617284,4.250925926,58.8125,7.1,1998
12864,50962,22000.0,Utilities,42.4,-118.8358333,Aug,7,0.0,0.0,0.0,0.0,1998
12865,50963,6500.0,Lightning,46.52055556,-119.7163889,Jul,2,26.84330484,2.32962963,51.68285714,0.0,1998
12866,50999,16100.0,Arson,30.4011,-82.1798,Jun,6,27.92,3.497183099,68.84659091,0.5,1998
12867,51005,4028.0,Utilities,37.82305556,-120.0175,Aug,7,0.0,0.0,0.0,0.0,1999
12868,51008,4812.0,Accidental,44.65,-117.09,Jul,3,19.36309524,3.494940476,42.87202381,0.0,1999
12869,51009,30568.0,Lightning,41.70972222,-121.0733333,Aug,10,16.54674221,2.28611898,53.25947522,20.1,1999
12870,51010,4669.0,Lightning,41.75305556,-121.6325,Aug,7,17.41520468,2.359237537,59.514377,0.6,1999
12871,51012,69060.0,Lightning,30.475,-82.395,May,20,21.42027335,2.859817352,74.62068966,0.0,1999
12872,51014,7200.0,Arson,34.23361111,-117.85,Aug,9,0.0,0.0,0.0,0.0,1999
12873,51015,4416.0,Arson,32.88,-116.4166667,Aug,3,0.0,0.0,0.0,0.0,1999
12874,51016,6800.0,Debris Burning,33.27388889,-116.85694440000002,Sep,5,0.0,0.0,0.0,0.0,1999
12875,51023,3189.0,Arson,41.97694444,-114.0636111,Nov,2,9.209770115,4.702017291000001,47.00584795,2.0,1999
12876,51024,23761.0,Lightning,36.26833333,-121.6172222,Sep,72,14.41428571,2.339183673,82.98861048,0.0,1999
12877,51025,49551.0,Lightning,36.01694444,-121.50055559999998,Sep,28,0.0,0.0,0.0,0.0,1999
12878,51026,12960.0,Lightning,36.21805556,-121.6344444,Sep,31,14.38537549,2.3756917,83.19646799,0.0,1999
12879,51027,14537.0,Utilities,35.04555556,-119.9772222,Jul,8,16.71581769,3.451474531,70.98659517,0.0,1999
12880,51028,17000.0,Utilities,40.30055556,-121.8316667,Aug,8,24.57348703,2.427377522,44.17101449,5.8,1999
12881,51030,34175.0,Lightning,39.90166667,-121.3166667,Aug,48,23.72268908,2.542016807,53.12463768,0.0,1999
12882,51031,4336.0,Utilities,39.88472222,-120.3508333,Aug,14,15.66,2.1068,51.60810811,0.0,1999
12883,51033,4713.0,Lightning,39.83416667,-121.03333329999998,Aug,25,17.29,1.96,44.86666667,4.3,1999
12884,51035,3300.0,Arson,33.68555556,-116.7519444,Aug,12,0.0,0.0,0.0,0.0,1999
12885,51039,7878.0,Lightning,44.86388889,-114.8497222,Aug,75,0.0,0.0,0.0,0.0,1999
12886,51042,51627.0,Debris Burning,47.67083333,-104.0166667,Oct,6,6.615598886,4.610306407,55.32033426,0.3,1999
12887,51043,10000.0,Utilities,43.45138889,-105.4694444,Nov,0,7.390862943999999,2.878172589,45.81725888,0.0,1999
12888,51044,3382.0,Arson,35.28388889,-107.6672222,Jun,9,0.0,0.0,0.0,0.0,1999
12889,51045,158000.0,Arson,26.2337,-80.7665,Apr,1,24.56103896,4.037922078,64.87532468,6.1,1999
12890,51046,27000.0,Lightning,26.3337,-80.8165,May,0,25.1185567,3.127319588,69.40721649,48.6,1999
12891,51047,5703.0,Utilities,45.5033,-101.4207,Oct,2,6.895480226,4.738700565,61.68660969,5.4,1999
12892,51048,3027.0,Accidental,45.0498,-121.3512,Sep,4,24.49596774,4.263306452,45.32661289999999,0.0,1999
12893,51049,6172.0,Debris Burning,44.9479,-121.4634,Sep,12,20.24596774,3.596774194,42.91129032,0.0,1999
12894,51050,4382.6,Arson,33.8667,-109.9673,Jun,9,20.20212766,6.041489362,20.67021277,0.0,1999
12895,51051,18720.0,Arson,63.8163,-145.66899999999998,Jun,104,9.860215054,2.415053763,61.27472527,0.0,1999
12896,51053,6891.0,Lightning,63.583,-142.4689,Jun,58,11.2568306,3.359562842,51.2320442,0.0,1999
12897,51054,5803.0,Lightning,65.4663,-146.8692,Jun,17,15.65957447,3.297163121,47.69503546,0.0,1999
12898,51056,35874.0,Lightning,63.583,-142.6522,Jun,58,11.2568306,3.359562842,51.2320442,0.0,1999
12899,51057,46956.0,Lightning,65.283,-141.9357,Jun,107,0.0,0.0,0.0,0.0,1999
12900,51058,92010.0,Lightning,64.3663,-142.069,Jun,93,0.0,0.0,0.0,0.0,1999
12901,51059,3876.0,Debris Burning,65.1495,-149.3691,Jun,15,14.62121212,2.207575758,70.80952381,0.0,1999
12902,51060,48759.0,Lightning,65.1647,-141.2138,Jun,88,0.0,0.0,0.0,0.0,1999
12903,51061,38174.0,Lightning,65.615,-141.7269,Jun,65,0.0,0.0,0.0,0.0,1999
12904,51062,3747.0,Lightning,67.283,-146.136,Jun,10,15.88214286,1.766071429,47.95357143,0.0,1999
