,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,putout_time,Vegetation,Temp_pre_30,Wind_pre_30,Hum_pre_30,Prec_pre_30,remoteness,year
51637,MAGGIE CR,11455.0,Lightning,40.8332,-116.1676,NV,Jul,3,15,19.99547945,2.901780822,25.28943759,0.8,0.0458925201069666,2001
51638,TABOR CRK,7004.7,Lightning,41.4074,-115.0678,NV,Jul,9,15,22.88965517,2.862466844,33.03846154,37.1,0.0285538473258393,2001
51639,STAG,19578.0,Lightning,41.3288,-115.4701,NV,Aug,9,15,22.56090426,3.00731383,32.8125,37.1,0.0353955463585224,2001
51640,DELANO,3793.7,Lightning,41.7502,-114.2678,NV,Aug,4,15,22.15591398,4.605793103,48.49930652,4.9,0.0348477042446768,2001
51641,RODEO CRK,5542.0,Lightning,40.908,-116.4926,NV,Aug,3,15,30.07741935,4.325324675,16.64285714,0.0,0.05247835665519,2001
51642,SHEEP,83723.0,Lightning,40.8116,-116.8443,NV,Aug,10,15,30.14193548,4.261688312,16.51298701,0.0,0.0587092635534165,2001
51643,HOT LAKE,71934.4,Lightning,41.1132,-116.7179,NV,Aug,49,15,30.47407407,4.275373134,14.32835821,0.0,0.0578188781307094,2001
51644,COYOTE,11675.2,Lightning,41.0713,-116.1962,NV,Aug,8,15,22.91253369,2.808943089,26.35230352,0.5,0.0476852981975992,2001
51645,BUFFALOCMP,21187.7,Lightning,41.2832,-116.6676,NV,Aug,5,15,30.47407407,4.275373134,14.32835821,0.0,0.057755993025365,2001
51646,BUTTE,4506.0,Lightning,40.0274,-115.122,NV,Aug,6,14,20.95403509,5.022576832,27.19621749,15.4,0.0504999587880459,2001
51647,GOOSEBERRY,3037.0,Lightning,40.1507,-117.5418,NV,Jul,0,14,29.0625,4.498101266,13.44936709,0.0,0.0690181634510465,2001
51648,KRUM,12084.0,Lightning,41.0177,-117.7685,NV,Aug,2,15,23.63123515,3.717865707,30.82374101,1.6,0.0773702148089376,2001
51649,SPAULDING,75137.0,Lightning,40.6157,-117.9346,NV,Aug,8,15,23.83436019,3.701076555,30.09808612,0.3,0.0786969856046051,2001
51650,LAMBERTRD,4745.0,Lightning,41.0835,-117.5915,NV,Aug,1,15,23.83436019,3.701076555,30.09808612,0.3,0.0743058487507226,2001
51651,WILLOWTREE,5602.6,Lightning,40.6157,-117.9343,NV,Aug,2,15,23.83436019,3.701076555,30.09808612,0.3,0.0786912125351497,2001
51652,GOLDEN EAG,3099.0,Lightning,40.8588,-118.1849,NV,Aug,4,15,23.83436019,3.701076555,30.09808612,0.3,0.0846039854199016,2001
51654,BIG STICK,9601.0,Lightning,43.2782,-119.5477,OR,Jul,2,9,15.64228504,3.496650718,45.49162679,21.3,0.1218807219212496,2001
51655,SHEEPSHEAD,41123.5,Lightning,42.4888,-118.2254,OR,Aug,11,9,21.32097004,3.828728414,32.86342229,14.0,0.093369078759427,2001
51656,STONEHOUSE,9450.0,Lightning,42.8707,-118.4185,OR,Aug,12,4,21.40941512,3.870015699,32.59340659,14.0,0.0989619612222578,2001
51658,MUSTANG,5362.0,Lightning,43.1902,-119.7966,OR,Aug,18,9,18.58846611,3.488377724,44.6779661,46.8,0.126022801766986,2001
51659,QUARTZ,6162.3,Lightning,42.2176,-122.9925,OR,Aug,48,9,22.10888889,2.647123623,48.47980416,5.1,0.1815700812549014,2001
51660,WAGNER MT,7076.0,Lightning,44.8271,-120.3897,OR,Jul,8,15,17.81198347,3.59,43.10582822,9.4,0.1451461077363938,2001
51661,FERRY CYN,18559.0,Lightning,45.3954,-120.9448,OR,Jul,4,9,21.20844875,5.667590027999999,46.11911357,2.8,0.1580143084290517,2001
51662,STARVATION,7500.0,Lightning,45.5465,-122.6295,OR,Jul,7,15,17.88710434,3.437336504,63.33173653,34.7,0.1886223871284584,2001
51663,COW HOLLOW,4131.3,Debris Burning,43.8571,-117.1838,OR,Jun,2,9,18.20373027,4.343097643,43.2440678,5.6,0.0820434849630218,2001
51664,CROWLEY,3734.7,Lightning,43.3446,-117.9627,OR,Jul,2,9,21.31133429,4.034748428,31.37322835,5.4,0.0931811860245173,2001
51665,OYWHEE RVR,3005.0,Other,42.9838,-117.7518,OR,Jul,2,4,21.80372493,3.66645469,36.23726115,14.3,0.087290748842858,2001
51666,JACKIESBTE,67052.0,Lightning,42.629,-117.4971,OR,Aug,4,4,21.32097004,3.828728414,32.86342229,14.0,0.080617495455856,2001
51667,WESTCRATER,5995.0,Lightning,43.021,-117.6135,OR,Aug,2,9,21.32097004,3.828728414,32.86342229,14.0,0.0849576726702374,2001
51668,CAVANAUGH2,4101.0,Lightning,44.3796,-117.3513,OR,Aug,5,15,23.44179104,3.3196,42.748000000000005,0.8,0.0882679072650252,2001
51669,MORGAN MTN,3653.0,Lightning,44.4821,-117.2585,OR,Aug,3,15,23.44179104,3.3196,42.748000000000005,0.8,0.0872533405540672,2001
51670,KEG MTN,4709.0,Lightning,39.84374,-112.9305,UT,Jul,13,0,0.0,0.0,0.0,0.0,0.0863560184384215,2001
51672,ANTELOPE 4,5000.0,Lightning,40.9819,-112.2305,UT,Jul,3,15,21.58113731,4.34394993,31.48714286,5.6,0.0776831026985924,2001
51673,LITTLE FLD,3976.0,Lightning,41.87276,-113.02414,UT,Jul,2,15,20.31891892,5.584269663,37.68181818,2.3,0.051236827459326,2001
51674,UNION VLY,4590.0,Debris Burning,47.8957,-119.9948,WA,Jul,7,15,22.74486111,4.48875,43.85694444,12.3,0.1562304715501115,2001
51675,GOODNOE,11526.0,Utilities,45.7443,-120.4395,WA,Aug,5,15,23.57711512,6.329542302,49.07350902,3.1,0.1509913220786229,2001
51676,THUNDER CH,5207.0,Lightning,44.9455,-106.9801,WY,Jul,5,15,23.2056338,4.391605302,50.3816568,13.5,0.0881973489903349,2001
51677,KAYE FIELD,3798.0,Lightning,43.08,-104.8877,WY,Jul,2,9,23.10746812,4.291767068,49.76578411,2.0,0.1487462534506074,2001
51678,HERRON RIV,6238.2,Lightning,63.5347,-152.1973,AK,Jun,50,0,14.50627615,2.493922652,47.77071823,0.8,0.6529529789684076,2001
51682,HIGHWAY,4152.0,Other,36.75023,-119.0865,CA,Aug,12,0,25.69496403,2.697808765,48.34262948,0.0,0.0875809041453339,2001
51684,BEARISLAND,24315.0,Accidental,26.18851,-81.24764,FL,May,11,12,22.07786885,4.326504298,64.22778675,3.1,0.8016209164234216,2001
51685,LITTLECEZR,11760.0,Other,25.355716,-80.467001,FL,Apr,4,12,22.64231738,3.993427835,72.18221574,81.6,0.8295071374901817,2001
51686,LOPEZ,8427.0,Debris Burning,25.506733,-80.643461,FL,May,15,12,23.03018868,4.662196679,72.67872045,71.1,0.8239671274725782,2001
51689,CLEAR,4317.0,Lightning,41.86666667,-121.125,CA,Jul,2,15,0.0,0.0,0.0,0.0,0.1449137064610042,2001
51690,ECKLUND CX,3239.0,Lightning,40.6459,-108.9584,CO,Jul,80,15,22.91374269,3.019897084,41.40137221,30.0,0.1314656019811344,2001
51693,CRAVENS IS,6960.0,Lightning,30.8841667,-82.3758333,GA,May,57,12,0.0,0.0,0.0,0.0,0.6902200927632698,2001
51694,BLACKJACK,3011.0,Lightning,30.666944399999995,-82.3158333,GA,Jun,37,12,0.0,0.0,0.0,0.0,0.6954428674164657,2001
51698,SAVANNAH S,3980.0,Debris Burning,28.233,-96.8583,TX,Jun,2,12,0.0,0.0,0.0,0.0,0.5376520215922778,2001
51699,PORTKELLY,9929.0,Other,46.01944444,-118.9463889,WA,Jul,2,9,23.95513748,3.279864636,45.40306122,1.8,0.1265393214560557,2001
51732,DARBY,14280.0,Other,38.13555556,-120.3675,CA,Sep,19,0,0.0,0.0,0.0,0.0,0.1174926055909013,2001
51733,NEBO CREEK,4378.0,Lightning,39.875,-111.5666667,UT,Jul,5,0,21.31215971,3.934907598,37.22222222,0.0,0.1061148806769956,2001
51734,MOLLIE,8021.0,Other,40.00722222,-111.7297222,UT,Aug,46,14,24.82942097,3.506866197,36.83098592,0.0,0.1014579689391259,2001
51735,NORTH FORK,4132.0,Utilities,37.25111111,-119.5011111,CA,Aug,14,0,28.07826087,3.247613219,39.86658507,0.0,0.0974458824926618,2001
51736,WEST HELL CANYON,10547.0,Utilities,43.35,-103.6583333,SD,Sep,7,9,14.07162921,3.137903226,54.46167558,14.2,0.1614685056802902,2001
51737,FORT RANCH,40000.0,Lightning,41.536944,-112.500833,UT,Jul,8,15,24.16144068,3.488786482,37.58371736,18.8,0.0644831110678105,2001
51739,NORTH COPPEI,4810.0,Other,46.190278,-118.067778,WA,Sep,4,9,13.74116022,0.966295265,55.95670391,2.6,0.1124284318713084,2001
51740,FY2001-MCINTOSH-095,3482.0,Lightning,31.395,-81.4159,GA,May,0,12,20.47953216,3.4146953410000003,49.47580645,1.8,0.6926659235200809,2001
51743,ELK CREEK,3186.0,Accidental,37.70557508,-81.73068197,WV,Oct,6,0,10.80906949,3.775598086,67.23602484,36.2,0.5610424806452996,2001
51748,EYERLY  0684,23573.0,Lightning,44.61861111,-121.4713889,OR,Jul,42,15,18.16029412,3.589037433,47.69477912,0.8,0.1635060217191835,2002
51749,MISSIONARY RIDGE,73121.0,Other,37.43333333,-107.78305559999998,CO,Jun,60,0,16.7,3.572839506,25.30864198,0.8,0.2045000357946478,2002
51751,HANG DOG,6000.0,Lightning,38.36972222,-109.10666670000002,UT,Jul,32,0,29.17429838,2.933087149,21.31905465,0.0,0.1684599986547061,2002
51752,BIG WASH,5283.0,Lightning,37.56666667,-112.875,UT,Jun,40,0,0.0,0.0,0.0,0.0,0.1260694287167059,2002
51753,CASTLE,3651.0,Lightning,33.49444444,-107.8927778,NM,Aug,36,16,0.0,0.0,0.0,0.0,0.2736150036175013,2002
51755,ACKER,4114.0,Lightning,43.06166667,-122.65833329999998,OR,Jul,80,9,20.06962963,2.233382789,57.0,0.0,0.1784444298714931,2002
51756,BOULDER,48079.6,Lightning,43.09777778,-122.7366667,OR,Jul,82,9,19.9421365,2.205200594,57.22585438,0.0,0.1800418679907207,2002
51757,BIG BEND,10063.4,Lightning,43.09583333,-122.5525,OR,Jul,81,9,20.0147929,2.256296296,57.13333333,0.0,0.1766112502283268,2002
51758,APPLE,17600.0,Other,43.28472222,-122.6836111,OR,Aug,46,9,22.10451977,2.513559322,50.25847458,0.0,0.1797925534006441,2002
51759,SANFORD,42799.0,Other,37.95833333,-112.2083333,UT,May,31,0,9.177747626,4.586567164,31.53188602,1.6,0.1293250448535037,2002
51760,SEQUOIA,8100.0,Lightning,37.41,-113.3377778,UT,Jul,45,0,0.0,0.0,0.0,0.0,0.1218007155875524,2002
51766,747 FIRE     0747,16948.0,Lightning,44.31972222,-119.63694440000002,OR,Jul,79,15,25.62295082,3.540437158,35.49180328,0.0,0.1289336954286895,2002
51767,KELLY CREEK,3359.0,Other,45.42527778,-116.1338889,ID,Aug,41,9,16.04215116,2.164680233,52.31332357,1.8,0.0737383375420563,2002
51768,MUSTANG,20038.0,Utilities,40.94888889,-109.4433333,UT,Jun,17,15,21.70938897,3.047391952,30.564179100000004,3.0,0.1192333821635518,2002
51769,BULLOCK,30600.0,Other,32.37416667,-110.61,AZ,May,56,12,24.59317212,3.382219061,13.26353276,0.0,0.2528622609226456,2002
51770,DARNELL,5942.0,Lightning,31.82222222,-109.1388889,AZ,Jun,18,12,0.0,0.0,0.0,0.0,0.2853852020761085,2002
51771,FULLER,6400.0,Lightning,37.05805556,-118.3686111,CA,Jul,5,0,27.01631382,3.954669988,20.04109589,0.0,0.0737914733445936,2002
51772,MIDDLE MTN,7858.0,Lightning,48.92444444,-120.47055559999998,WA,Aug,87,15,23.56534954,4.074316109,33.52735562,0.0,0.1707669530163789,2002
51773,QUARTZ CREEK,4286.0,Lightning,48.94222222,-120.4422222,WA,Aug,87,15,23.56534954,4.074316109,33.52735562,0.0,0.1704197785461183,2002
51774,BIG ELK,4348.0,Utilities,40.28555556,-105.3822222,CO,Jul,10,14,24.88541667,3.180257937,34.80545906,104.2,0.1896502801813371,2002
51775,CANNON,23020.0,Accidental,38.45611111,-119.5455556,CA,Jun,34,0,9.606714628,2.891007194,51.97596154,3.8,0.1019723937825043,2002
51776,ELLSWORTH,4450.0,Lightning,38.90388889,-117.8041667,NV,Jul,12,0,26.07920792,3.117821782,27.41584158,0.0,0.0689114961169616,2002
51777,LOST CABIN,4340.0,Lightning,36.12305556,-115.6427778,NV,Jul,13,0,34.16148148,3.372148148,19.50074074,0.3,0.1091454743944051,2002
51779,PASS CREEK,13433.0,Lightning,42.62083333,-108.7908333,WY,Aug,17,4,20.68021713,3.520169082,34.83917775,10.1,0.1006837929326904,2002
51780,RED WAFFLE,5859.0,Other,45.13666667,-109.6916667,MT,Jul,58,9,21.96897507,3.019124169,34.89578714,461.8,0.0467439961042155,2002
51781,KRAFT SPRINGS,69900.0,Lightning,45.66138889,-104.1188889,MT,Aug,10,15,20.33913043,5.853924419,54.42790698,10.7,0.116297354742844,2002
51782,MCNALLY,150696.0,Accidental,35.87361111,-118.45805559999998,CA,Jul,38,15,27.65380859,2.683488031,42.07677262,0.0,0.0722674627086452,2002
51785,MULE FIRE,3400.0,Lightning,42.96,-110.5394444,WY,Jul,35,4,16.82309942,3.616374269,45.26686217,1.0,0.0697780659533056,2002
51786,EAST FORK,14208.0,Accidental,40.93777778,-110.8002778,UT,Jun,68,15,0.0,0.0,0.0,0.0,0.0995131775438853,2002
51787,SPRING CREEK,13493.0,Lightning,39.68444444,-107.4947222,CO,Jun,107,0,19.58655222,3.31888412,26.72398844,9.1,0.1693734366206225,2002
51788,BIG FISH,17056.0,Lightning,39.99416667,-107.2866667,CO,Jul,105,0,22.64347826,2.977101449,30.60724638,3.1,0.1670571051216045,2002
51795,TRAMPAS,5800.0,Lightning,35.8425,-105.6038889,NM,Jun,45,15,17.8310253,6.060933333,37.75235532,5.9,0.2652060677736778,2002
51796,BISCUIT,499945.0,Lightning,42.03888889,-123.9116667,OR,Jul,118,9,0.0,0.0,0.0,0.0,0.1983849275676954,2002
51797,BATTLE CREEK,12443.0,Other,43.93333333,-103.3483333,SD,Aug,13,9,19.56868538,3.168833087,48.10244648,76.8,0.1558948256616072,2002
51798,LAKES,4026.0,Accidental,35.83583333,-106.75,NM,Aug,15,15,22.48076923,2.659615385,41.69230769,0.0,0.2483161710959349,2002
51799,GRIZZLY,5832.2,Lightning,42.22888889,-120.5522222,OR,Jul,34,9,18.91130258,3.214655172,44.15384615,35.6,0.13562504931741,2002
51802,HENSEL,14855.0,Lightning,42.31222222,-105.41,WY,Jun,91,9,0.0,0.0,0.0,0.0,0.1543717557194894,2002
51804,SCHOONOVER,4085.0,Lightning,39.25,-105.1916667,CO,May,5,0,0.0,0.0,0.0,0.0,0.2105159352437546,2002
51805,HAYMAN,137760.0,Other,39.0575,-105.40833329999998,CO,Jun,40,0,0.0,0.0,0.0,0.0,0.2107513417956767,2002
51807,BOUQUET,5200.0,Other,34.57138889,-118.3977778,CA,May,2,16,16.04560217,7.10879567,41.54336043,0.0,0.0940455108553006,2002
51808,LEONA,5124.0,Arson,34.58638889,-118.3252778,CA,Sep,1,16,27.50652778,5.670277777999999,31.73194444,0.0,0.0948987099948088,2002
51809,WILLIAMS,37240.0,Arson,34.23027778,-117.7875,CA,Sep,18,16,21.15384615,2.8480769230000003,28.13461538,0.0,0.1094658896828244,2002
51811,PENASCO,16020.0,Accidental,32.84166667,-105.6166667,NM,Apr,61,12,14.66251298,5.144727273,30.09124279,0.0,0.3198204714470556,2002
51812,HULAH2,8000.0,Debris Burning,36.9162,-96.1211,OK,Mar,3,0,5.134666667,4.189466667,62.86235955,16.8,0.3827279633177642,2002
51813,HULAH,3035.0,Debris Burning,36.8898,-96.1503,OK,Mar,1,0,5.836,4.180133333000001,62.78230337,16.8,0.3828093929360117,2002
51814,KRAFT-COM.,10420.7,Lightning,46.1219,-101.1662,ND,Jun,15,9,19.39520697,4.391285403,61.64293538,77.8,0.1489260978475115,2002
51815,32BRAVO,3200.0,Lightning,46.0892,-100.6535,ND,Jul,6,9,22.61661808,5.204810496,52.60932945,28.3,0.1575348777657885,2002
51816,TENBROOK,15732.2,Arson,46.0522,-101.2601,ND,Jul,13,9,22.99562044,5.312992701000001,52.08321168,28.3,0.1488275047251326,2002
51817,LAPLANTE,14223.8,Accidental,45.1422,-100.6499,SD,Jun,2,9,21.14305949,4.931161473,54.60056657,30.7,0.1724963451607477,2002
51818,POTATO CR.,3707.5,Utilities,43.3639,-102.0143,SD,Apr,2,9,3.052197802,4.386657497,65.49090909,10.2,0.1841817638189049,2002
51819,EVERGREEN,4000.0,Accidental,43.3167,-102.3754,SD,Jun,4,9,20.85543964,3.944709389,51.16079632,10.4,0.1799677587816326,2002
51820,COTTONWOOD,6655.6,Debris Burning,43.4055,-102.2935,SD,Aug,4,9,26.11377246,4.739371257,42.2962406,0.0,0.1795840455637347,2002
51821,WANNA,7505.0,Accidental,43.2797,-102.8018,SD,Aug,0,9,23.71428571,4.445360825,47.04622496,49.2,0.1746543051242408,2002
51822,LOOKING,3004.0,Accidental,43.1594,-100.9621,SD,Jul,4,9,27.16169545,5.608320251,53.53054662,11.2,0.2023110756725605,2002
51823,RL13,7455.0,Other,47.9577,-95.3872,MN,Apr,0,15,-5.768335274,4.432479627,72.33886256,0.0,0.2535329294206867,2002
51824,RL468,8480.0,Other,47.8713,-95.42,MN,May,0,15,5.289156627,4.640854271,70.79416532,0.0,0.2528451168237895,2002
51825,CARRIZO 1,4033.0,Lightning,36.6733,-109.0923,AZ,Jun,12,0,0.0,0.0,0.0,0.0,0.1984574737280464,2002
51826,PUMPHOUSE,10367.0,Other,46.3165,-120.6262,WA,Jul,3,9,21.07258641,3.159475566,47.7052506,25.7,0.1574595291602369,2002
51828,SOUTHFRKII,15000.0,Lightning,42.95,-109.1326,WY,Jun,15,4,19.23318584,3.605088496,35.83075221,15.2,0.090295655750912,2002
51829,NUMBER 5#2,16422.0,Other,33.2837,-105.5147,NM,Mar,6,16,6.09180791,5.710451977000001,27.70243205,0.0,0.3132007385028725,2002
51830,RODEO,259158.9,Arson,34.1084,-110.4859,AZ,Jun,0,16,24.03910615,5.955307263,17.29608939,0.0,0.2232861753336084,2002
51832,COUNTYLINE,4860.0,Lightning,39.4583,-109.9543,UT,Jul,11,0,29.24444444,1.417777778,29.17777778,0.0,0.1370996086119955,2002
51833,SPURS,64834.0,Arson,63.9496,-146.3857,AK,May,119,0,2.558208955,3.440149254,66.21824104,0.0,0.5862294743268657,2002
51835,VINASALE,189688.0,Arson,62.6994,-155.6523,AK,May,113,0,5.845891204,2.627114716,52.18043202,0.0,0.6955893795564905,2002
51836,GALATEA CR,74511.0,Lightning,63.8844,-157.1508,AK,May,64,0,2.618045113,2.38481203,71.97392924,17.0,0.7078217252773482,2002
51837,MP 78,115328.0,Utilities,65.4376,-148.8181,AK,May,138,0,7.507462687,3.944527363,55.96296296,0.0,0.6123619396948772,2002
51838,BEAR CREEK,59939.0,Lightning,63.6994,-156.3357,AK,May,64,0,8.911941143,2.502265006,49.63630731,0.0,0.6994436726984354,2002
51840,SISCHU,128983.1,Lightning,64.1353,-152.5418,AK,Jun,119,0,11.22642413,1.540306367,48.16192771,1.3,0.6553555442774457,2002
51841,SHEENJEK,17933.0,Lightning,67.3427,-144.356,AK,Jun,117,0,0.0,0.0,0.0,0.0,0.5667565358856366,2002
51842,JOHN HANSE,25734.0,Lightning,64.2431,-151.4979,AK,Jun,105,0,11.51534036,1.50316395,47.98841699,1.8,0.6434340846996709,2002
51843,GESKAKMINA,257549.0,Lightning,64.6403,-150.4502,AK,Jun,114,0,15.87096774,1.332258065,65.19354839,0.0,0.6310743634436085,2002
51844,BIG MUD,39862.0,Lightning,64.4828,-153.0358,AK,Jun,101,0,12.12920269,1.421469741,47.6803675,4.3,0.6599497247660842,2002
51845,AROPUK,19322.0,Lightning,61.2992,-163.66899999999998,AK,Jun,33,0,11.57735481,4.129526598,58.79787772,10.5,0.7980293764868527,2002
51846,BIGWALDREN,11401.0,Lightning,62.36600000000001,-156.5857,AK,Jun,32,0,15.15110457,1.926313206,48.92609127,0.0,0.7079220921343121,2002
51853,WINDY,69523.0,Lightning,62.6661,-154.2689,AK,Jul,50,0,15.18181818,2.425773196,65.93298969,0.0,0.6795079588646695,2002
51854,WALDENFORK,7866.0,Lightning,62.466,-156.519,AK,Jul,50,0,14.88648318,2.040489297,63.02134338,0.0,0.7067063259828146,2002
51855,KHOTOL RIV,50811.0,Lightning,63.9135,-158.6597,AK,Jul,85,0,12.86775632,2.315304606,68.63410853,17.4,0.72452280585249,2002
51856,YETNA RIVR,152962.0,Lightning,62.8443,-158.351,AK,Jul,84,0,13.13508164,1.637592868,45.05299653,2.6,0.7263065001950613,2002
51857,GRAND CREE,3776.0,Lightning,64.5678,-150.5174,AK,Jul,61,0,15.41509434,1.4952830190000002,67.80208333,0.0,0.6319340862209055,2002
51858,TAG RIVER1,40031.0,Lightning,65.6555,-159.1618,AK,Jul,83,0,14.86363636,3.413636364,53.18181818,0.0,0.7213352786690774,2002
51859,JIM RIVER,23909.0,Lightning,66.7562,-151.2493,AK,Jul,62,0,12.399117,2.616225166,68.02787456,70.0,0.6361271430322821,2002
51860,GOBLET CK,3891.0,Lightning,62.9084,-160.498,AK,Jul,82,0,13.24060517,1.579335613,45.4171959,2.6,0.7506512152869107,2002
51862,KOCACHO 2,25186.0,Lightning,67.3674,-146.1652,AK,Jul,71,0,13.22242991,3.339626168,54.26404494,0.0,0.5847319576673271,2002
51863,BIG ROCK,6248.0,Lightning,67.7036,-146.1516,AK,Jul,36,0,13.22242991,3.339626168,54.26404494,0.0,0.5848026938237092,2002
51864,STRINGO,8577.0,Lightning,67.7649,-147.7183,AK,Jul,55,0,12.64944649,3.253874539,52.11111111,0.0,0.600130595886873,2002
51865,LYNX CREEK,7870.0,Lightning,63.91,-152.8762,AK,Aug,62,0,16.03485518,1.425380461,60.46673238,1.0,0.6596987877563683,2002
51866,KETCHEM,5255.0,Lightning,65.5263,-144.5911,AK,Aug,11,0,0.0,0.0,0.0,0.0,0.5671391379204982,2002
51868,OAK TREE,4471.0,Arson,31.7973,-110.5923,AZ,Feb,5,12,0.0,0.0,0.0,0.0,0.2636914453638035,2002
51869,BOREL,3416.0,Accidental,35.5947,-118.5284,CA,Jun,10,15,24.00694789,3.571588089,36.73945409,6.6,0.0741304051930791,2002
51870,SLINKARD,8600.0,Lightning,38.6471,-119.5982,CA,Jul,5,0,16.32316384,2.359039548,40.69067797,0.0,0.1036439847726895,2002
51872,RUSH,5015.0,Lightning,40.6359,-120.13124,CA,Jul,4,15,20.7358209,2.80238806,38.65171898,1.5,0.1211474732579074,2002
51873,FURNISH,8000.0,Lightning,37.0722,-103.1994,CO,May,4,0,15.12798875,6.584388186,37.38848921,4.1,0.2783285143065359,2002
51875,N BARCUS,3906.0,Lightning,40.0983,-108.4351,CO,Jul,7,14,22.34620887,2.844635193,37.2074392,27.8,0.1484789991453803,2002
51876,HORSEBUTTE,10422.0,Lightning,42.4963,-113.7481,ID,Aug,3,9,22.0,2.407943925,46.62735849,19.1,0.0304038908464434,2002
51877,JACKKNIFE,6786.0,Lightning,44.11727,-116.34768,ID,Jul,4,15,0.0,0.0,0.0,0.0,0.0686590995533114,2002
51881,HORSESKIN,8140.0,Lightning,42.44847,-115.16487,ID,Jul,2,9,25.0295858,4.321449704,37.06656805,0.3,0.0364874165255217,2002
51882,JIM BURNS,5237.0,Lightning,43.1668,-114.1342,ID,Jul,1,9,20.58276644,3.43106576,30.97278912,0.0,0.0224474003201762,2002
51884,EAGLE,8527.0,Lightning,38.0,-114.1341,NV,Jul,11,0,24.83127517,1.84966443,20.0188172,0.0,0.099621613530221,2002
51885,BUSTER,4214.0,Lightning,38.1061,-114.2622,NV,Jul,8,0,26.99458065,1.880129032,28.8,0.0,0.095871497609689,2002
51886,MUD SPRING,10140.0,Lightning,41.2641,-117.8407,NV,Jul,2,15,24.26711328,3.839951279,29.11205847,0.6,0.0799177326744911,2002
51887,WALNUT,31000.0,Lightning,31.369,-108.6187,NM,Jun,11,12,0.0,0.0,0.0,0.0,0.3016585102174054,2002
51888,WHITERVER,28500.0,Lightning,45.2362,-121.0667,OR,Jul,6,9,23.25852982,5.726768377000001,48.03051318,6.1,0.1593474125059961,2002
51889,PINTO HORS,9517.0,Lightning,42.7963,-117.4407,OR,Jul,1,4,20.06315789,3.828721805,34.54628225,10.3,0.0805106902057062,2002
51890,TRIMBLY CR,42543.0,Lightning,43.4649,-117.0727,OR,Jul,4,9,23.32813341,2.581529348,43.78029079,0.0,0.0776597258100644,2002
51891,MAHOGANY,8660.0,Lightning,43.254,-117.3413,OR,Jul,7,9,23.76783813,2.592484009,43.554371,0.0,0.0813076447713423,2002
51892,ATKINS BTE,32812.0,Lightning,43.3943,-117.2002,OR,Jul,6,9,24.0766024,2.631351069,43.3599374,0.0,0.0795584673315155,2002
51893,BLACK CNY,5969.6,Lightning,39.2083,-109.8557,UT,Jun,27,0,13.18518519,2.259259259,37.33333333,0.0,0.1428522103529366,2002
51894,DIAMOND CR,88420.8,Lightning,39.3055,-109.5837,UT,Jun,61,0,12.64705882,1.641176471,38.82352941,0.0,0.1452019166156282,2002
51895,PRICE CNY,3269.0,Utilities,39.7694,-110.9057,UT,Jun,13,0,22.315625,4.17125,24.5546875,1.3,0.1177065843294051,2002
51896,HWY 24,4800.0,Utilities,46.5118,-120.0064,WA,Sep,1,15,20.07518797,3.938157895,38.76315789,0.0,0.1478720402458759,2002
51897,POWNELL,6949.0,Lightning,44.7105,-105.5056,WY,Jun,3,15,17.915775399999998,4.4975935830000005,53.20413793,5.4,0.1127523692172276,2002
51898,DALEY,5321.0,Lightning,44.8678,-105.4678,WY,Jun,2,15,18.26435247,4.528037383,52.19283747,5.4,0.1106804439286652,2002
51899,TOLLMAN,5025.0,Lightning,42.875,-104.1185,WY,Aug,13,4,0.0,0.0,0.0,0.0,0.163090835454609,2002
51900,REESE,18677.0,Lightning,42.0397,-105.4186,WY,Jun,15,9,0.0,0.0,0.0,0.0,0.1588959185089686,2002
51901,PEPPER,13200.0,Lightning,41.1939,-109.1118,WY,Jul,15,15,25.99855491,2.501300578,29.829233,0.0,0.1199376582885722,2002
51902,COMMISARY,3561.0,Lightning,42.0905,-110.5882,WY,Aug,32,9,15.68652482,3.71177305,42.39630682,1.3,0.08339404986064,2002
51905,BEAR,4800.0,Accidental,40.44566,-108.72367,CO,Jun,11,14,21.2170088,2.97111437,31.42290749,3.0,0.1383112213414947,2002
51906,CERO PELAD,8260.0,Lightning,36.1006,-105.0303,NM,Jun,18,0,15.20818966,6.0064655170000005,31.83959538,6.4,0.2690241331144236,2002
51907,CHERRY FIRE,15850.0,Lightning,34.84949,-108.09006,NM,Jun,12,16,0.0,0.0,0.0,0.0,0.2460616488645481,2002
51908,BROAD,9140.0,Lightning,44.77418,-110.35491,WY,Jun,110,15,11.80769231,2.759615385,68.03846154,24.6,0.0430730160521661,2002
51910,FULTZ RUN,4200.0,Arson,38.51087,-78.54974,VA,Feb,4,0,6.217573222,2.47908805,56.86290323,0.0,0.5888362903249971,2002
51914,BJ-BAYCOMP,124110.0,Lightning,30.668888899999995,-82.29361109999999,GA,May,312,12,0.0,0.0,0.0,0.0,0.6957023924156573,2002
51916,MANVEL,5500.0,Other,48.166,-97.3167,ND,Apr,1,15,-0.74120603,6.320226131,68.14609053,7.0,0.2207626058881489,2002
51917,BIRD,5000.0,Other,41.56,-103.36,NE,Jul,0,15,0.0,0.0,0.0,0.0,0.1964555455782921,2002
51941,TIMBERED ROCK,27350.8,Lightning,42.82277778,-122.7383333,OR,Jul,63,4,22.48793727,2.508926417,47.06272618,1.1,0.1790141253287269,2002
