,fire_name,latitude,longitude,state,remoteness
53212,COW CREEK,43.3464,-115.0658,ID,0.0405193455592096
53213,BEAR DEN BUTTE,43.1464,-113.5639,ID,0.0226336369072297
53214,TURNBULL,43.2725,-113.5775,ID,0.0204126590046613
53215,BLACK COULEE,48.2547,-107.7747,MT,0.043991123990033
53216,WOLF CREEK,46.2286,-105.775,MT,0.0841513238721325
53217,OKERMAN,46.15,-105.5444,MT,0.0886148079822923
53220,ROCK SPRINGS,46.8686,-106.1106,MT,0.069216381871648
53221,MILE MARKER 124,46.732,-113.697,MT,0.0423218369142806
53222,CARICO,40.0005,-116.9084,NV,0.0560506204537669
53223,RAVEN,39.89153,-117.2711,NV,0.0626008150552983
53224,PARIS,40.1244,-117.3309,NV,0.0648121143457058
53225,ELEPHANT HEAD,40.1533,-116.9851,NV,0.0582480241808398
53226,CAIN MT,40.0185,-117.5121,NV,0.0678519904842349
53227,ADRIAN 1,39.2286,-119.3633,NV,0.1009651819019681
53228,WNA 9,40.2556,-119.753,NV,0.1123732834644857
53229,WEST BASIN,41.9533,-114.5597,NV,0.0272128376782732
53230,BARTH,40.61,-116.1972,NV,0.0453077266523642
53233,PETAN WILSON,41.75,-116.25,NV,0.0524635684491834
53235,SCOTT CREEK,41.8392,-114.9028,NV,0.0278243741436539
53236,CASTLE PLACE,41.4389,-116.9083,NV,0.0631381071677081
53237,DUNPHY,40.6975,-116.5464,NV,0.0524392303064735
53238,BOBS FLAT 3,40.6575,-116.4519,NV,0.0504281779810007
53239,BOO HOO,40.3686,-116.2306,NV,0.0447282165150264
53240,RED HOUSE COMPLEX,41.8978,-116.3419,NV,0.0550233264232609
53241,WEST FORK,41.7822,-114.1667,NV,0.0358242167483884
53242,MARGE,40.6831,-115.9164,NV,0.0403114965776059
53243,PARTY,40.6847,-116.255,NV,0.0467963822624795
53244,TIPPETTS,39.8333,-114.1681,NV,0.0680390236116437
53245,TUNGSTEN,40.7182,-118.1699,NV,0.0836832441399493
53246,BARREL SPRINGS,40.6396,-117.826,NV,0.0767164563913709
53247,KELLY CREEK,41.2955,-117.1198,NV,0.0663845233558071
53248,RED HILLS,41.5246,-117.2462,NV,0.0699706658536101
53249,MARTIN CREEK,41.5424,-117.4071,NV,0.0731007284719622
53250,HORSE,40.7157,-117.3493,NV,0.0679155619356917
53251,NM 113,32.1794,-108.5167,NM,0.2882662086103753
53252,ROUND TOP BUTTE,43.4892,-119.9294,OR,0.1299472604578084
53254,0496 FOSSIL CREEK,44.70756,-119.64433,OR,0.1311740984740432
53256,SADDLE BUTTE,43.446767,-117.221755,OR,0.0802620571104233
53258,JUNIPER RESERVOIR,43.83148,-118.099622,OR,0.0984453137817911
53259,OLD MAID,43.200174,-117.16798,OR,0.0778256240513086
53262,MILFORD FLAT,38.5756,-112.9731,UT,0.1072421238890124
53263,DAKOTA HILL,37.3408,-112.9264,UT,0.1292061445723653
53265,QUINCY,40.3572,-113.0611,UT,0.0757918520755069
53270,MONARCH,40.92994,-112.83953,UT,0.0695322722656528
53271,DAIRY VALLEY,41.628,-114.0145,UT,0.0406003840687501
53273,DUFFY,41.9489,-113.2139,UT,0.0471900908143558
53274,DIG DUG,40.29594,-112.89391,UT,0.0793045347479051
53275,DOUGLAS CREEK,47.4708,-119.8775,WA,0.1515571126861965
53276,WOOD GULCH,45.8169,-120.2511,WA,0.1480943115054345
53277,SIX PRONG,45.9306,-120.0881,WA,0.1458905975986031
53278,TUNK GRADE,48.5614,-119.4458,WA,0.1515286710207684
53279,BLACK ROCK LAKE,47.3994,-119.1578,WA,0.1389557109678378
53280,DUCK CREEK,44.8228,-105.4019,WY,0.1123451689165584
53281,COPPER MTN,43.49329,-108.11565,WY,0.0959300193002328
53282,ROOSEVELT WFU,36.1933,-111.9683,AZ,0.1637149562411382
53283,BOWERS RANCH,35.4247,-100.9297,TX,0.3414832571086796
53284,CANYON,34.063196999999995,-118.69934,CA,0.0983596085345128
53285,CORRAL,34.0786,-118.7562,CA,0.0972096447481067
53286,BICY COMPLEX,26.2119,-80.9694,FL,0.8049529151897359
53287,HARRIS,32.608768,-116.577142,CA,0.1570627947714766
53288,DOF #206 ^8 & MERRITT,26.08527778,-81.54222222,FL,0.7996979481085795
53289,DOF 256,26.14277778,-81.6075,FL,0.7976175193820991
53290,SCARED ARMADILLO,26.5545,-80.43257,FL,0.8052172101904527
53291,GA-12 (SWEAT FARM RD.),31.165,-82.45777778,GA,0.6834150803279415
53292,BIG TURNAROUND,30.80277778,-82.2725,GA,0.6932637466931075
53293,TYLER,38.40111111,-75.97111111,MD,0.640073210190397
53294,SLEEPER LAKE,46.52607,-85.54039,MI,0.4261717963961813
53295,NJ NJFFS WF ASSIST WARREN GROVE,39.7075,-74.30972222,NJ,0.6639375627037298
53297,OVERLOOK,46.62138889,-119.3811111,WA,0.1377808220291383
53298,HWY 24 MP 60,46.74222222,-119.4758333,WA,0.1401574563457708
53299,MILEPOST 17,46.41333333,-119.4577778,WA,0.1378148551860871
53300,WAUTOMA,46.53361111,-119.88055559999998,WA,0.1458332873516858
53342,OJO PEAK,34.575,-106.4575,NM,0.2754764498165865
53343,WHITE,35.9794,-118.4767,CA,0.0729317133738518
53344,MURPHY COMPLEX,42.0369,-115.1089,ID,0.0328792305588345
53345,SALT CREEK  STATE51,39.7192,-111.7417,UT,0.106156844816236
53346,GOMEZ,34.954444,-104.344722,NM,0.299979563934768
53347,LEXINGTON,37.235833,-99.6525,KS,0.3266148012782319
53348,SRR13,34.048889,-103.333889,NM,0.3315668619428009
53349,TRAINING FIRE,34.95,-76.483333,NC,0.6832520875646702
53354,LES BLAIR,46.008056,-119.025278,WA,0.1278390325191274
53357,WOODS CTY. FIRE,36.972222,-99.204722,OK,0.3378713307751435
53358,AETNA FIRE,37.079444,-98.964722,KS,0.3393305333353538
53360,MALTESE FIRE,25.991389,-80.523889,FL,0.8155961028376011
53363,FRYE MESA,32.75777778,-109.8288889,AZ,0.2577488597385049
53364,ST. MARY'S,37.93305556,-78.1675,VA,0.6011180372569231
53365,ALAMO,31.36527778,-111.1238889,AZ,0.2634977338184321
53368,WHITMIRE,31.52611111,-108.9766667,NM,0.2933102338786406
53369,THREE,41.59972222,-123.5675,CA,0.1905019668644341
53370,JACK WOOD,31.76472222,-109.1652778,AZ,0.2860421907789969
53371,CARIBOU,41.03472222,-123.0027778,CA,0.1779585388686013
53372,BASIN COMPLEX,36.28111111,-121.65833329999998,CA,0.1395128098601179
53373,COLD,39.84222222,-120.8366667,CA,0.1320663900030358
53374,TRIGO,34.66,-106.46666670000002,NM,0.2737946715188046
53375,BIG SPRING,34.77055556,-106.3830556,NM,0.2730347817223806
53376,PANTHER,41.5925,-123.4316667,CA,0.1878821440183817
53377,DARK,41.61555556,-123.57694440000002,CA,0.1907300839632311
53378,GAP,34.50083333,-119.86055559999998,CA,0.0987145843875469
53379,EAGLE,40.73416667,-123.1666667,CA,0.1802492641825632
53380,ROCKY,32.44777778,-104.9291667,NM,0.3374158536143083
53381,IRONSIDE,40.83333333,-123.43416670000002,CA,0.1857139117337045
53382,WOOD HUMP,45.54055556,-114.5094444,ID,0.0464819012921138
53383,CASCADE,45.16944444,-109.4875,MT,0.0491230230451114
53384,RICH,40.02,-121.1675,CA,0.1391281224511877
53385,BRIDGER,37.52694444,-103.7694444,CO,0.2618286431055867
53386,DISTILLERY,32.06166667,-110.52916670000002,AZ,0.2598098081095703
53387,MILL,39.47833333,-123.0433333,CA,0.1744814316105225
53394,IRON,40.14583333,-122.8661111,CA,0.1727436822608468
53395,VINEGAR,40.06722222,-122.9308333,CA,0.1737963057202185
53396,WHISKEY,39.89388889,-122.7075,CA,0.1689430068191131
53397,CUB,40.17916667,-121.4702778,CA,0.1455591779018803
53398,ONION 2,40.18083333,-121.5666667,CA,0.1474462275138395
53399,HOT AIR,33.475,-109.3875,AZ,0.2513863372523819
53400,LANE 2,34.17361111,-112.3397222,AZ,0.1939488069750987
53401,GUNBARREL,44.495,-109.8225,WY,0.0551705320708686
53403,GOVERNMENT,39.21555556,-120.6486111,CA,0.1263430611201561
53404,RATTLE,43.32944444,-122.5438889,OR,0.1773847618350921
53406,LONG BRANCH-JACK,39.95166667,-121.3338889,CA,0.1421656727288416
53407,CABIN CREEK,45.14361111,-114.9277778,ID,0.0507271649939715
53408,CLOVER,36.11666667,-118.1336111,CA,0.0711391917100734
53409,PIUTE,35.41916667,-118.4002778,CA,0.0791573792305924
53410,GNARL RIDGE,45.35222222,-121.635,OR,0.1700314651228558
53411,MILL,41.56333333,-123.5947222,CA,0.1909140750826932
53412,BLUE 2,41.56527778,-123.8205556,CA,0.1952428486945328
53413,HALF,40.77111111,-123.5277778,CA,0.1873555305828653
53414,JAKE,41.35638889,-123.3761111,CA,0.1861064023735295
53415,HAYPRESS,41.45333333,-123.39305559999998,CA,0.1867219256989605
53416,MERRILL,41.42527778,-123.4311111,CA,0.1873675131094589
53417,MIDDLE FORK,42.71916667,-122.2561111,OR,0.169600010075958
53418,WESTVILLE,39.16333333,-120.66,CA,0.1264051656251927
53420,MAREK,34.29472222,-118.3611111,CA,0.09948680808466
53421,BUCKHORN,40.86666667,-123.2852778,CA,0.1829253967487694
53422,CAREY,41.07222222,-123.3025,CA,0.1838514885714048
53423,CEDAR,40.78138889,-123.4336111,CA,0.185558208423558
53424,MOTION,40.71666667,-122.43444440000002,CA,0.1660024732162206
53425,PIT,39.97,-121.2963889,CA,0.1414896060989894
53426,TEHIPITE,36.90361111,-118.8011111,CA,0.0821666285310651
53429,GUM BAY,30.09916667,-84.69111111,FL,0.6746461258006262
53430,WESTY,45.05888889,-114.98583329999998,ID,0.0511141976690527
53431,EAGLE,33.5,-109.375,AZ,0.2511214607864465
53432,SCOTCH,39.78611111,-121.1872222,CA,0.1387639741402617
53433,COLD SPRINGS,46.11944444,-121.4997222,WA,0.1715923598741418
53434,NEW FORK,43.10833333,-109.9127778,WY,0.0764218554326889
53435,MILL,40.15027778,-121.8475,CA,0.1528359880277674
53437,TELEGRAPH,37.5675,-119.99694440000002,CA,0.1084077763786137
53438,0741 BRIDGE CREEK,44.48277778,-120.2172222,OR,0.1402465466585443
53439,ELKHORN 2,38.58777778,-116.6775,NV,0.0511461406006137
53441,SAYRE,34.33,-118.4111111,CA,0.0980933316545304
53442,MARTEEN WFU,35.44333333,-112.0227778,AZ,0.1761368284362892
53443,FREEWAY,33.87277778,-117.7388889,CA,0.1165483968644685
53444,CORRAL,40.875,-120.875,CA,0.1363924930793452
53445,ARBUCKLE MOUNTAINS,34.46,-97.3133,OK,0.4118223716208715
53447,CENTRAL GRADE FIRE,46.0,-116.0,ID,0.0755419592544242
53448,COLUMBIA RIVER ROAD,48.1386,-119.1719,WA,0.1441277357433201
53449,FOUR MILE RD.,34.7953,-98.4578,OK,0.3890267286162221
53450,SOUTH TULAROSA,33.1334,-105.7505,NM,0.3124356240670409
53451,ETHAN,33.3481,-112.2802,AZ,0.209700137231567
53452,SHEENJEK RIVER,67.1822,-144.0097,AK,0.5630869832764112
53453,LITTLE CREEK,67.2081,-144.0481,AK,0.5635075152323501
53454,DISCOVERY SOUTH,61.3,-149.75,AK,0.6286373874988107
53456,BLIND LUCK,64.6194,-151.4172,AK,0.6417699444112093
53457,SESNON,34.3097,-118.6089,CA,0.0954012567304569
53458,MEU ORR,39.2183,-123.4108,CA,0.1811464839584822
53460,SHU MOTION DEMOCRAT,40.68033,-122.48786,CA,0.1669265616751785
53461,HUU WALKER,39.0464,-122.5333,CA,0.1632836622118243
53462,LMU PETERSON COM,40.9114,-121.3789,CA,0.146236995395814
53463,MAYBERRY,40.7861,-107.9967,CO,0.1431129696662576
53464,PRONG,40.6727,-107.9137,CO,0.1462583924842129
53465,NORTH MINIDOKA,42.7961,-113.4867,ID,0.0294045764509971
53466,SHOSHONE BASIN,42.1964,-114.4969,ID,0.0242002478982359
53467,NEIBAUR,42.7683,-112.7292,ID,0.0409701326497733
53468,SAND SHED,43.0353,-114.6931,ID,0.0316788922943889
53469,NATURE,43.3017,-114.1508,ID,0.0236899829452807
53470,EASTER,48.0567,-105.6142,MT,0.0791372079087613
53471,KNOWLTON COMPLEX,46.3331,-105.1336,MT,0.091310192429896
53472,GOOSEBERRY,39.935,-119.9531,NV,0.1150874281931746
53473,CENTER PEAK FIRE,31.5664,-108.6939,NM,0.2968682842369892
53474,PONDEROSA,33.6131,-104.2772,NM,0.3256034516847301
53475,CHOLLA,33.8528,-105.2992,NM,0.3059627035826218
53476,BONNIE,33.2894,-105.0689,NM,0.3197637193328237
53477,SILVIES RIVER FIRE,43.7294,-119.196,OR,0.1177877249476571
53478,0250 JACK KNIFE,45.3094,-120.5958,OR,0.1513765516801908
53479,0284    I284,45.62711,-120.4897,OR,0.1512263499966579
53480,287 DEEP CREEK,45.02853,-120.42986,OR,0.146929543803989
53481,0291 SAYERS,45.4485,-120.8406,OR,0.1564511490359137
53483,577 NORTH POLE RIDGE,45.023564,-120.527869,OR,0.1486491281987092
53484,0650 SAYRS 2,45.4969,-120.8205,OR,0.1563535116233521
53487,BAIRD SPRINGS,47.2681,-119.9719,WA,0.151884840067229
53488,BADGER MT,47.4578,-120.2078,WA,0.1570558666260999
53489,SWANSON LAKES,47.7086,-118.4283,WA,0.1288042638583448
53490,GENE HOWE,35.8836,-100.2356,TX,0.3430916206290173
53491,POLARIS,27.486858,-97.29261,TX,0.545711658319191
53492,LEHARDY,44.35,-110.23,WY,0.0516673760026402
53493,JACK,41.81167,-121.52778,CA,0.1523361328500314
53494,HIDDEN,36.6069,-118.8579,CA,0.0824932079976468
53495,WHISKEYTOWN COMPLEX,40.614,-122.6322,CA,0.1695272705558981
53496,DEEP LAKE,26.03333,-81.3,FL,0.8040966821278126
53497,MUSTANG CORNER,25.5642,-80.575,FL,0.8237188455203752
53498,THREE LAKES 08,66.083333,-144.216667,AK,0.5637654875784883
53499,EVANS ROAD FIRE,35.7,-76.37,NC,0.6691477186145145
53500,BYRON,36.92027778,-98.16277778,OK,0.3537127363931311
53501,COAL PLANT,45.66194444,-119.7677778,OR,0.1387377717050149
53503,JONES RANCH,26.8575,-98.66222222,TX,0.53752026647121
53504,SOUTH 1,36.5509,-76.4855,VA,0.6501571269412199
53505,262,46.95444444,-119.3033333,WA,0.1385469517767055
53555,PORCUPINE RANCH,38.58138889,-109.33305559999998,UT,0.1614252975242824
53558,JAL,32.177222,-103.386111,NM,0.3655266357631339
53559,STILES COMPLEX,32.835556,-103.437778,NM,0.3524943770961899
53560,PRATT SANDHILLS,37.681944,-97.960278,KS,0.3425248059311321
53561,ARIZONA,33.184166999999995,-103.333056,NM,0.3475781219370635
53562,JACKSON,38.883333,-121.563611,CA,0.1435428718290863
53564,LAKE CITY,37.321389,-98.736944,KS,0.3381276125521628
53565,EIGHTY-TWO FIRE,33.548333,-100.09,TX,0.3886330766630657
53566,PORTER,30.59,-102.600556,TX,0.4070667715823663
53567,KINCAID,32.725833,-104.34,NM,0.3410760755202406
53569,GOFF CREEK,36.798889,-101.627778,OK,0.3061340463897295
53570,WEST FORK,36.869722,-104.851389,NM,0.2578012890966084
53571,BUCKEYE 4,32.819722,-103.581944,NM,0.3506419478817779
53572,ORDWAY CROWLEY CO,38.225,-103.758333,CO,0.2494894597924528
53573,483,32.733333,-103.264167,NM,0.3569796119789958
53574,ELDRIDGE,33.821944,-105.421667,NM,0.3047006761784412
53575,TA-25,38.593889,-104.909722,CO,0.22619070522003
53578,ATOKA LAKE FIRE,34.464444,-95.993889,OK,0.4306624735346984
53579,ELLIOTT,32.9025,-103.59,NM,0.3489843839025672
53595,TRI-COUNTY FIRE,35.58022222,-101.1064722,TX,0.3360420996435069
53599,JUNIPER SPRINGS #10,29.19194444,-81.69722222,FL,0.7338674446746765
53600,BRIDGE,37.54583333,-112.275,UT,0.1354613131472757
53601,HOG,31.50222222,-109.0836111,AZ,0.2921231078346145
53602,SKELETON,31.56444444,-109.0058333,NM,0.2921591930994451
53603,WILLOW,33.75944444,-108.5288889,NM,0.2591965022988933
53604,FORKS,37.26805556,-118.5838889,CA,0.0788236232773107
53605,CANELO,31.55805556,-110.5133333,AZ,0.2692905853349312
53606,MILL FLAT,37.43833333,-113.3927778,UT,0.1204804326223203
53609,RUBY,35.91416667,-111.9997222,AZ,0.1681591230926036
53610,TENNANT,41.71194444,-122.05,CA,0.1619052311076017
53611,KOOTENAI CREEK,46.5525,-114.2352778,MT,0.0498423636702989
53612,LOAF,40.68333333,-121.46666670000002,CA,0.1471499969740477
53613,MOORE,33.19444444,-108.0422222,NM,0.2768387419690199
53615,GOOSE,40.955,-121.79444440000002,CA,0.1543988235376168
53616,CHALK,40.98055556,-121.8138889,CA,0.1548596681052434
53617,BIG SHEEP RIDGE,45.40416667,-117.5719444,OR,0.0986808406926242
53618,MILLER,35.88055556,-112.065,AZ,0.1677648217557643
53619,LA BREA,34.94972222,-119.9777778,CA,0.1019843370365167
53620,KNIGHT,38.175,-120.24916670000002,CA,0.1152253075267779
53621,TUMBLEBUG,43.47416667,-122.1019444,OR,0.169820083919084
53622,GUNSIGHT,43.63333333,-110.2975,WY,0.062290143987352
53623,NARRAGUINNEP,37.64638889,-108.71833329999998,CO,0.1868716625799424
53624,SHEEP,34.22972222,-117.4783333,CA,0.1142373415212443
53626,TABLE MOUNTAIN,46.06361111,-113.71666670000002,MT,0.0370968849429729
53628,CROSS,35.0225,-112.0775,AZ,0.1827799823929004
53629,WILDHORSE,35.46722222,-111.9163889,AZ,0.1773250213084363
53630,MILL CREEK 4,41.19416667,-123.6291667,CA,0.1904994370171508
53631,BOZE,43.1525,-122.5347222,OR,0.1765059116935816
53632,DISCOVERY,46.50527778,-121.2338889,WA,0.1690494932683088
53633,RAINBOW CREEK,43.1425,-122.4594444,OR,0.1750685837301564
53634,STATION,34.2425,-118.1888889,CA,0.1030641678471868
53635,LT-17 (BACKBONE),41.04,-123.4633333,CA,0.1868620701364456
53636,MEASON,33.14194444,-108.0219444,NM,0.2781046344882489
53637,DIAMOND,33.27555556,-108.0380556,NM,0.2754196226224195
53638,RENO,33.60527778,-109.4438889,AZ,0.2481672390718552
53639,WILLIAMS CREEK,43.33861111,-122.7869444,OR,0.1819195138985885
53640,TAYLOR,35.00444444,-111.9333333,AZ,0.1852888107594508
53642,MELENDREZ PASS,31.77083333,-110.8222222,AZ,0.2606650069165137
53644,OAK GLEN,34.05027778,-117.01,CA,0.1246260941274741
53645,GAGARYAH 2,61.6528,-155.3783,AK,0.6964525285199856
53647,BRUSHY MOUNTAIN FIRE,34.0608,-97.3392,OK,0.4189775349260942
53648,JOE BOB,36.465,-96.1364,OK,0.3909513773355149
53649,PEACH ORCHARD,36.3544,-96.3108,OK,0.3905546378644202
53650,PRETTY PENNY,36.7083,-96.1361,OK,0.3864022674473
53651,BULL,34.6089,-95.5717,OK,0.4339510116454084
53652,AUGUSTINE,33.23679,-105.345242,NM,0.3166007271170583
53653,SAN JUAN,32.0261,-111.5772,AZ,0.2444507714369748
53654,BEAR CANYON,33.54208,-110.2833,AZ,0.2365895317054005
53655,OKLAHOMA 2,63.9556,-146.3878,AK,0.5862527597333809
53656,TONCLONUKNA CREEK,63.2,-153.27,AK,0.6661873232501383
53657,KANTISHNA RIVER,64.3514,-150.5222,AK,0.6323474259811122
53658,KATLITNA,62.65,-155.35,AK,0.6922431100581821
53659,OSKAWALIK,61.645,-157.4125,AK,0.7210355591069573
53660,NOWITNA,64.2178,-153.8894,AK,0.6701748326841919
53661,NAGEETHLUK RIVER,62.1233,-161.65,AK,0.7686999538956067
53662,ALLMAN LAKE,62.2944,-161.828,AK,0.7696983562431052
53663,TOZITNA RIVER,65.5936,-150.9333,AK,0.6347471849176913
53664,FORAKER POND,63.6703,-152.2742,AK,0.6534954164820175
53665,ZITZIANA,64.4803,-151.3194,AK,0.6409662640694975
53666,BEAR CREEK,64.0294,-151.0214,AK,0.6385192752335676
53667,STEVENS CREEK 1,65.2725,-150.8217,AK,0.6340869793283619
53668,TAGAGAWIK,66.248283,-158.94235600000002,AK,0.7161913300930023
53669,DAGITLI RIVER,65.6306,-157.1508,AK,0.7003959452408908
53670,LITTLE BLACK ONE,66.2236,-143.2572,AK,0.5539698507488748
53671,ROCK SLOUGH,67.0114,-143.5972,AK,0.5586949791915268
53672,CHEENEETNUK,61.9631,-155.4439,AK,0.6960181564443559
53673,SHEENJEK,67.2394,-144.3164,AK,0.5662256255676925
53674,CHAKINA,61.23,-143.1,AK,0.5462991107585646
53675,CRASH CREEK,65.5969,-150.8767,AK,0.6341398977456105
53676,TORMENT CREEK,65.8297,-151.3478,AK,0.6387262299553931
53677,EAGLE CREEK 2,66.9511,-150.5536,AK,0.6288014355394438
53678,SENATIS MOUNTAIN,65.3694,-151.1856,AK,0.6378287144800379
53679,SOUTH BONEY,64.8214,-152.5594,AK,0.6538541613477828
53680,BERING CREEK 2,64.9003,-153.6803,AK,0.6658597836844506
53681,LITTLE MUD,64.6611,-153.6414,AK,0.6661218872751291
53682,TITNA RIVER,64.3689,-152.6886,AK,0.6564011349415622
53683,BEAR PAW,64.0944,-150.67,AK,0.6344456615890122
53684,WOOD RIVER 1,64.3481,-147.9608,AK,0.6037910344850483
53685,BIG CREEK,65.9464,-146.8197,AK,0.5909585868573859
53686,MUDDY LAKE,66.0658,-147.2283,AK,0.595243128453921
53688,BULL CREEK,65.8792,-147.3475,AK,0.5965164910801493
53689,BLUFF CREEK,65.7872,-144.4997,AK,0.5664182256990122
53691,FT HAMLIN HILLS,65.9825,-149.9308,AK,0.6236054916827962
53692,KANUTI RIVER,66.27,-152.4511,AK,0.6493678326080794
53693,REX CREEK,64.12,-148.75,AK,0.6128220212193503
53694,ELK HORN,31.8517,-111.5583,AZ,0.2479287230555527
53695,GUIBERSON,34.3817,-118.8708,CA,0.090091759208096
53696,SHU CASSEL,40.9347,-121.5261,CA,0.1491558560781776
53697,POWER STATION,42.8561,-114.43336,ID,0.0257478017536449
53698,MEISSNER,47.4456,-110.3772,MT,0.0009413374387072
53699,RED ROCK,39.7842,-120.0383,NV,0.1162164624659152
53700,HOYT,39.8092,-117.5586,NV,0.0678366596235602
53701,FOUR MILE,32.6997,-105.0581,NM,0.3308170753644461
53703,PASCO,31.3564,-108.8625,NM,0.2981815071471743
53704,EAST TANSWESTERN,33.9608,-105.2714,NM,0.3043964806971255
53705,MUDDY CREEK,44.8413,-120.6175,OR,0.149294355918566
53706,BROKEN RIDGE,38.0697,-113.5936,UT,0.1065773698417194
53707,WHITEROCKS 1,40.3003,-112.8753,UT,0.0795082968398837
53708,RAT HOLE,39.5467,-109.1192,UT,0.1479053930631069
53710,ODEN ROAD,48.3294,-120.1764,WA,0.1620472597049298
53712,ASPEN,36.218294,-111.986386,AZ,0.1630019158620566
53713,MELLEN,40.1591,-108.9496,CO,0.1398960765256649
53714,MAGIC CITY,35.4306,-100.3819,TX,0.3493394870449673
53716,ARNICA,44.5353,-110.5453,WY,0.0441678607706781
53717,GROUSE,37.690740000000005,-119.6836,CA,0.1024065558653313
53718,BIG MEADOW SUPRESS,37.7092,-119.7503,CA,0.1038102256094519
53719,DEEP FIRE,26.1769,-81.3139,FL,0.8009505232954803
53721,348 SHANTA CREEK,60.3375,-150.9137,AK,0.6452660041550069
53724,TARGA,29.95944444,-93.59472222,LA,0.5518004954993865
53725,BLACK BUTTE,34.3769,-106.7391,NM,0.2748683788099852
53743,OLD 82,39.232778,-96.799722,KS,0.3303154478382164
53745,ROSEBROOK,39.046389000000005,-98.037222,KS,0.3164113672047135
53746,LINCOLN COUNTY COMPLEX,39.029167,-98.35,KS,0.3123277584571948
53747,CATO,33.504721999999994,-103.728611,NM,0.3357632728636379
53748,PUTNAM,35.859167,-98.9675,OK,0.3618498449861547
53753,RATLIFF CITY/TATUMS,34.455556,-97.5525,OK,0.4084620016487601
53754,55,34.225278,-109.4725,AZ,0.2365125629903617
53755,CHESTER,36.224444,-98.918889,OK,0.3557769427713406
53764,MINTO FLATS SOUTH,64.7467,-149.5047,AK,0.6205177736856933
53765,HARD LUCK CREEK,64.9903,-148.5864,AK,0.6102229444609073
53767,INDIAN TRAIL,46.9655,-111.9532,MT,0.015526175234364
53768,IRISHMAN,31.607222,-109.009444,NM,0.2913153551572347
53769,CULBERTSON,35.6815,-103.25192,NM,0.3028149842427199
53770,PICACHO,32.887722,-105.172833,NM,0.3256218799969956
53771,238,32.7883,-103.4914,NM,0.3525744037592231
53772,FRESQUEZ 2,33.488333000000004,-105.155278,NM,0.3148090294844425
53773,VISTA,33.82603,-105.33842,NM,0.30586853786625
53774,LOWER WEST HOLLOW ,31.35416667,-101.2666667,TX,0.4125350176570337
53775,RHODES RANCH FIRE,32.28438333,-100.0467333,TX,0.4130257687573722
53776,79 FIRE,33.4535,-98.625,TX,0.4118011327778736
53777,CEDAR MOUNTAIN FIRE,32.48883333,-98.97566667,TX,0.424892910658927
53778,ELECTRA WEST,34.036,-98.9401,TX,0.3962666786523505
53779,ROBERTS BRANCH - 56,33.247933,-98.087648,TX,0.423495913326374
53780,TWO MILE HILL,33.688,-98.5496,TX,0.4084812297355935
53781,BRECKENRIDGE (CONVENIENCE),32.76816667,-98.89933333,TX,0.4207296536512475
53783,BLACK (PITZER) FIRE,32.81981813,-99.14663681,TX,0.4161371933016713
53784,BEARD MTN.,30.79769889,-103.674585,TX,0.3870498381231555
53785,SAUCITA CREEK RANCH - 106,30.23625564,-104.1263151,TX,0.3908193325214057
53786,DUNCAN WEST BRANCH - 113,30.82490896,-103.82742890000002,TX,0.3842429230098076
53788,ELEPHANT MTN COMPLEX,30.08277778,-103.6769444,TX,0.4004807257343861
53789,LAST CHANCE MESA,30.65361111,-103.6163889,TX,0.3906338307936539
53790,HOPPER FIRE,26.8915,-98.2375,TX,0.5432095037502993
53802,MOTHER'S DAY,30.310555600000004,-82.4844444,FL,0.7004169301982008
53803,SCHULTZ,35.2863889,-111.623889,AZ,0.1849642547548682
53804,TWITCHELL CANYON,38.4252778,-112.499167,UT,0.1169247159793633
53805,BRUSHY,31.7727778,-109.33,AZ,0.2833870189135066
53806,HORSESHOE,31.8177778,-109.202222,AZ,0.2845034787987512
53807,EAGLE ROCK,35.3402778,-111.985278,AZ,0.17853262199723
53808,SOUTH FORK,36.0558333,-106.449722,NM,0.2488224337108224
53809,PARADISE,33.6361111,-109.223889,AZ,0.2509367211777873
53810,35 MILE MARKER,43.6769444,-104.848333,WY,0.1392235908621841
53812,ASPEN,33.1458333,-107.967222,NM,0.2788596833614865
53813,BULL,35.7852778,-118.474722,CA,0.0723849662719793
53814,0476  ROOSTER ROCK,44.21944439999999,-121.584444,OR,0.1636607198822632
53815,098 WRANGLER,31.5158333,-93.0036111,LA,0.5300124199076419
53816,CANYON,35.556388899999995,-118.601944,CA,0.0744590222135861
53817,SWAKANE,47.5758333,-120.3475,WA,0.1601445498046432
53818,SCOTT MOUNTAIN,44.2694444,-121.908611,OR,0.1697756222746862
53820,HAY,42.8641667,-121.663056,OR,0.1591205318004653
53821,CIRCLE BAR,34.4777778,-110.853611,AZ,0.2110722147251762
53822,BOMBING RANGE NINE21,29.1222222,-81.7102778,FL,0.7351165578680254
53823,TURKEY,34.105,-109.475278,AZ,0.2386431441892891
53824,BULL,43.328055600000006,-110.578889,WY,0.0631925271836548
53825,CRIPPLE CHINOOK,31.1216667,-89.0766667,MS,0.5933661141415671
53827,MERIDIAN,44.5747222,-84.38305559999999,MI,0.4519183772345774
53835,WHITE LIGHTNING,44.7673,-121.2531,OR,0.1603073360403399
53836,ROCKY,33.47181,-110.26452,AZ,0.238147699091421
53837,TOKLAT,64.4592,-150.3244,AK,0.6299722937252079
53838,MISSISSIPPI IMPACT,63.9011,-145.9931,AK,0.5817800451805175
